student_ID,knowledge_point,mastery_level
011d454f199c123d44ad,k4W1c,0.7917805755395684
011d454f199c123d44ad,m3D1v,0.5908773073376071
011d454f199c123d44ad,r8S3g,0.6638378615972383
011d454f199c123d44ad,s8Y2f,0.5004579256360078
011d454f199c123d44ad,t5V9e,0.5159306532232442
011d454f199c123d44ad,y9W5d,0.638898673391552
01558eef77a8d39b7103,b3C9s,0.7405734363668336
01558eef77a8d39b7103,g7R2j,0.6505354594786182
01558eef77a8d39b7103,k4W1c,0.4675739408473222
01558eef77a8d39b7103,m3D1v,0.648099668562418
01558eef77a8d39b7103,r8S3g,0.6307078260288145
01558eef77a8d39b7103,s8Y2f,0.817095890410959
01558eef77a8d39b7103,t5V9e,0.6393092405057039
01558eef77a8d39b7103,y9W5d,0.6472143081189494
016226278e6a69e10aa4,b3C9s,0.6369300453700497
016226278e6a69e10aa4,g7R2j,0.5477174334628161
016226278e6a69e10aa4,k4W1c,0.4628237410071942
016226278e6a69e10aa4,m3D1v,0.6722978865651106
016226278e6a69e10aa4,r8S3g,0.5036082106200382
016226278e6a69e10aa4,s8Y2f,0.6958904109589041
016226278e6a69e10aa4,t5V9e,0.4876649157286136
016226278e6a69e10aa4,y9W5d,0.5802256829992619
01a691413dc5897db83f,b3C9s,0.5117018436896299
01a691413dc5897db83f,g7R2j,0.4978216280150661
01a691413dc5897db83f,k4W1c,0.4516187050359712
01a691413dc5897db83f,m3D1v,0.4476946577467527
01a691413dc5897db83f,r8S3g,0.5301717102063387
01a691413dc5897db83f,s8Y2f,0.480238747553816
01a691413dc5897db83f,t5V9e,0.5153730032516239
01a691413dc5897db83f,y9W5d,0.48321221296405237
01d8aa21ef476b66c573,b3C9s,0.706722433491203
01d8aa21ef476b66c573,g7R2j,0.6956220911997395
01d8aa21ef476b66c573,k4W1c,0.6985611510791367
01d8aa21ef476b66c573,m3D1v,0.6338261694695998
01d8aa21ef476b66c573,r8S3g,0.7414264780835881
01d8aa21ef476b66c573,s8Y2f,0.4699512937595129
01d8aa21ef476b66c573,t5V9e,0.7168237415292562
01d8aa21ef476b66c573,y9W5d,0.558647133773825
01qkq6w2v62cimidb3b7,b3C9s,0.3384672478793591
01qkq6w2v62cimidb3b7,g7R2j,0.3694883749802923
01qkq6w2v62cimidb3b7,k4W1c,0.5959969167523125
01qkq6w2v62cimidb3b7,m3D1v,0.2693484622454895
01qkq6w2v62cimidb3b7,r8S3g,0.18631652661064427
01qkq6w2v62cimidb3b7,s8Y2f,0.6195068493150685
01qkq6w2v62cimidb3b7,t5V9e,0.34293352351072337
01qkq6w2v62cimidb3b7,y9W5d,0.40709938371811916
02068067a434adb6556a,r8S3g,0.0
0258f681a9e1756dfc76,b3C9s,0.6932230623364939
0258f681a9e1756dfc76,g7R2j,0.5630134621384923
0258f681a9e1756dfc76,k4W1c,0.4850179856115108
0258f681a9e1756dfc76,m3D1v,0.5296462502634668
0258f681a9e1756dfc76,r8S3g,0.3968090923220537
0258f681a9e1756dfc76,s8Y2f,0.5233150684931507
0258f681a9e1756dfc76,t5V9e,0.5399187207018344
0258f681a9e1756dfc76,y9W5d,0.46597477091802725
03754dce5ec7731fb3e2,b3C9s,0.7513113527132683
03754dce5ec7731fb3e2,g7R2j,0.622928065110331
03754dce5ec7731fb3e2,k4W1c,0.7444724220623501
03754dce5ec7731fb3e2,m3D1v,0.7680935272729695
03754dce5ec7731fb3e2,r8S3g,0.7092062219043241
03754dce5ec7731fb3e2,s8Y2f,0.6046849315068493
03754dce5ec7731fb3e2,t5V9e,0.6780586854908298
03754dce5ec7731fb3e2,y9W5d,0.6738583388761273
037a76bc8e6bf5fe1fc0,b3C9s,0.7488120918046434
037a76bc8e6bf5fe1fc0,g7R2j,0.8152534251516839
037a76bc8e6bf5fe1fc0,k4W1c,0.8245683453237411
037a76bc8e6bf5fe1fc0,m3D1v,0.8099681364672778
037a76bc8e6bf5fe1fc0,r8S3g,0.8102687791902353
037a76bc8e6bf5fe1fc0,s8Y2f,0.7907397260273972
037a76bc8e6bf5fe1fc0,t5V9e,0.8027841102316084
037a76bc8e6bf5fe1fc0,y9W5d,0.8115687429997517
03aa0b20dd4af1888eef,b3C9s,0.5573143164184752
03aa0b20dd4af1888eef,g7R2j,0.5751383488654717
03aa0b20dd4af1888eef,k4W1c,0.8421402877697842
03aa0b20dd4af1888eef,m3D1v,0.6416217877789144
03aa0b20dd4af1888eef,r8S3g,0.534959623247872
03aa0b20dd4af1888eef,s8Y2f,0.4833150684931506
03aa0b20dd4af1888eef,t5V9e,0.6582798121750235
03aa0b20dd4af1888eef,y9W5d,0.6473772541479006
03b463f52c0fff35433b,b3C9s,0.8518823373883633
03b463f52c0fff35433b,g7R2j,0.7684357382566306
03b463f52c0fff35433b,k4W1c,0.828884892086331
03b463f52c0fff35433b,m3D1v,0.6364141967417581
03b463f52c0fff35433b,r8S3g,0.6858666132949952
03b463f52c0fff35433b,s8Y2f,0.8244657534246574
03b463f52c0fff35433b,t5V9e,0.6859347534085307
03b463f52c0fff35433b,y9W5d,0.77468982225665
03e0c9bff3a9557480d9,b3C9s,0.7093865205854053
03e0c9bff3a9557480d9,g7R2j,0.45010728017960977
03e0c9bff3a9557480d9,k4W1c,0.8510791366906474
03e0c9bff3a9557480d9,m3D1v,0.6205525935474264
03e0c9bff3a9557480d9,r8S3g,0.5099663095785375
03e0c9bff3a9557480d9,s8Y2f,0.8364657534246575
03e0c9bff3a9557480d9,t5V9e,0.5566697292369163
03e0c9bff3a9557480d9,y9W5d,0.5327956001880846
04f2689b4ea16d8d7d9a,b3C9s,0.0
04f2689b4ea16d8d7d9a,g7R2j,0.10711111111111112
04f2689b4ea16d8d7d9a,k4W1c,0.3478477218225419
04f2689b4ea16d8d7d9a,m3D1v,0.516704496252094
04f2689b4ea16d8d7d9a,r8S3g,0.4795937468985679
04f2689b4ea16d8d7d9a,s8Y2f,0.5378356164383562
04f2689b4ea16d8d7d9a,t5V9e,0.5541790118850548
04f2689b4ea16d8d7d9a,y9W5d,0.38783533386403163
0557b1363a5092b5811f,b3C9s,0.48525825720905047
0557b1363a5092b5811f,g7R2j,0.5079850893185901
0557b1363a5092b5811f,k4W1c,0.4001918465227817
0557b1363a5092b5811f,m3D1v,0.5160011343254002
0557b1363a5092b5811f,r8S3g,0.601122106566656
0557b1363a5092b5811f,s8Y2f,0.4028140900195694
0557b1363a5092b5811f,t5V9e,0.4434117033899264
0557b1363a5092b5811f,y9W5d,0.4563560601576789
0559e9cf806dab4cc20d,b3C9s,0.4384950490292501
0559e9cf806dab4cc20d,g7R2j,0.4357935779143417
0559e9cf806dab4cc20d,k4W1c,0.4769124700239808
0559e9cf806dab4cc20d,m3D1v,0.5663292439800678
0559e9cf806dab4cc20d,r8S3g,0.669989359573255
0559e9cf806dab4cc20d,s8Y2f,0.3982222222222222
0559e9cf806dab4cc20d,t5V9e,0.5632505915910585
0559e9cf806dab4cc20d,y9W5d,0.5497171320048421
056ab41140f68c15db14,b3C9s,0.7231869449446364
056ab41140f68c15db14,g7R2j,0.5310588178657982
056ab41140f68c15db14,k4W1c,0.8116187050359713
056ab41140f68c15db14,m3D1v,0.5948152284726763
056ab41140f68c15db14,r8S3g,0.6238076742527858
056ab41140f68c15db14,s8Y2f,0.5178356164383562
056ab41140f68c15db14,t5V9e,0.5069878688850976
056ab41140f68c15db14,y9W5d,0.5779051784427769
058c03d945c4ae0978a0,b3C9s,0.639472602556716
058c03d945c4ae0978a0,g7R2j,0.5965954841292537
058c03d945c4ae0978a0,k4W1c,0.575779376498801
058c03d945c4ae0978a0,m3D1v,0.7372310803715877
058c03d945c4ae0978a0,r8S3g,0.7939249778232734
058c03d945c4ae0978a0,s8Y2f,0.6337260273972602
058c03d945c4ae0978a0,t5V9e,0.7376196095097998
058c03d945c4ae0978a0,y9W5d,0.6431245817270258
05e1c3ce1728da7e37e0,k4W1c,0.546456834532374
05e1c3ce1728da7e37e0,m3D1v,0.7074000986303957
05e1c3ce1728da7e37e0,r8S3g,0.47541284497596453
05e1c3ce1728da7e37e0,t5V9e,0.43821702637391624
05e1c3ce1728da7e37e0,y9W5d,0.47369019515445376
05e6d9723ab3cde0841d,b3C9s,0.45674164169058323
05e6d9723ab3cde0841d,g7R2j,0.5343073936233897
05e6d9723ab3cde0841d,k4W1c,0.4850179856115108
05e6d9723ab3cde0841d,m3D1v,0.5125681612830322
05e6d9723ab3cde0841d,r8S3g,0.5398246246450971
05e6d9723ab3cde0841d,s8Y2f,0.3952229140722291
05e6d9723ab3cde0841d,t5V9e,0.5276927770712816
05e6d9723ab3cde0841d,y9W5d,0.49112302352774767
061db2c91f94c612f2d4,b3C9s,0.6747905059940843
061db2c91f94c612f2d4,g7R2j,0.6944480766040317
061db2c91f94c612f2d4,k4W1c,0.5590347721822543
061db2c91f94c612f2d4,m3D1v,0.768278804822388
061db2c91f94c612f2d4,r8S3g,0.7670231105524099
061db2c91f94c612f2d4,s8Y2f,0.624986301369863
061db2c91f94c612f2d4,t5V9e,0.8351046354562606
061db2c91f94c612f2d4,y9W5d,0.7248161327650732
06309f4c8785254f4c13,b3C9s,0.8677663087388412
06309f4c8785254f4c13,g7R2j,0.6866520693693916
06309f4c8785254f4c13,k4W1c,0.8306294964028778
06309f4c8785254f4c13,m3D1v,0.7825376309457351
06309f4c8785254f4c13,r8S3g,0.484179697873033
06309f4c8785254f4c13,s8Y2f,0.7893698630136986
06309f4c8785254f4c13,t5V9e,0.6247856421227469
06309f4c8785254f4c13,y9W5d,0.7892783691807614
06aff3e28c5db152f506,b3C9s,0.6383672415087306
06aff3e28c5db152f506,g7R2j,0.610591695753881
06aff3e28c5db152f506,k4W1c,0.6453057553956835
06aff3e28c5db152f506,m3D1v,0.7406121216676432
06aff3e28c5db152f506,r8S3g,0.7170139781192804
06aff3e28c5db152f506,s8Y2f,0.6871506849315069
06aff3e28c5db152f506,t5V9e,0.7487450815517253
06aff3e28c5db152f506,y9W5d,0.6977763551128617
071685b292483b04e836,b3C9s,0.8474632886124289
071685b292483b04e836,g7R2j,0.7379115673159038
071685b292483b04e836,k4W1c,0.6987350119904077
071685b292483b04e836,m3D1v,0.8027386422822541
071685b292483b04e836,r8S3g,0.6382551181362793
071685b292483b04e836,s8Y2f,0.5528401826484018
071685b292483b04e836,t5V9e,0.519145376247676
071685b292483b04e836,y9W5d,0.697990144700495
074d7f43de7264306775,b3C9s,0.8613736658976889
074d7f43de7264306775,g7R2j,0.37399020489755125
074d7f43de7264306775,k4W1c,0.8188129496402878
074d7f43de7264306775,m3D1v,0.574912308289764
074d7f43de7264306775,r8S3g,0.5140368721392736
074d7f43de7264306775,s8Y2f,0.6170958904109589
074d7f43de7264306775,t5V9e,0.5892794792042814
074d7f43de7264306775,y9W5d,0.6968874832171743
077d5c82c9ee5019220f,b3C9s,0.8081323063449569
077d5c82c9ee5019220f,g7R2j,0.743687005050049
077d5c82c9ee5019220f,k4W1c,0.4954736211031175
077d5c82c9ee5019220f,m3D1v,0.748901898450124
077d5c82c9ee5019220f,r8S3g,0.6066061208717262
077d5c82c9ee5019220f,s8Y2f,0.5651689497716895
077d5c82c9ee5019220f,t5V9e,0.6451145251689558
077d5c82c9ee5019220f,y9W5d,0.6532077802315956
07e3362d20ff4337671b,b3C9s,0.8765461575622641
07e3362d20ff4337671b,g7R2j,0.6949389314909575
07e3362d20ff4337671b,k4W1c,0.6378237410071943
07e3362d20ff4337671b,m3D1v,0.7296823788628942
07e3362d20ff4337671b,r8S3g,0.5106735098048734
07e3362d20ff4337671b,s8Y2f,0.8926301369863013
07e3362d20ff4337671b,t5V9e,0.6266207754640002
07e3362d20ff4337671b,y9W5d,0.8026530685134673
091554ffa26fc9b17c36,b3C9s,0.849100262033058
091554ffa26fc9b17c36,g7R2j,0.7514192260491054
091554ffa26fc9b17c36,k4W1c,0.8335071942446043
091554ffa26fc9b17c36,m3D1v,0.6746527917887876
091554ffa26fc9b17c36,r8S3g,0.6939689791139018
091554ffa26fc9b17c36,s8Y2f,0.8364657534246575
091554ffa26fc9b17c36,t5V9e,0.7524245434978161
091554ffa26fc9b17c36,y9W5d,0.7471417825602139
09400a9b50b6c96c5510,b3C9s,0.604894885436328
09400a9b50b6c96c5510,g7R2j,0.6037491832159063
09400a9b50b6c96c5510,k4W1c,0.5779136690647482
09400a9b50b6c96c5510,m3D1v,0.7218698578382808
09400a9b50b6c96c5510,r8S3g,0.5548588619103775
09400a9b50b6c96c5510,s8Y2f,0.7866301369863014
09400a9b50b6c96c5510,t5V9e,0.5671897816120861
09400a9b50b6c96c5510,y9W5d,0.7262266786609816
098b2c66cbc1ed736e14,b3C9s,0.544448991195916
098b2c66cbc1ed736e14,g7R2j,0.6276028451067539
098b2c66cbc1ed736e14,k4W1c,0.632068345323741
098b2c66cbc1ed736e14,m3D1v,0.6829365518157858
098b2c66cbc1ed736e14,r8S3g,0.67893763069278
098b2c66cbc1ed736e14,s8Y2f,0.6945205479452055
098b2c66cbc1ed736e14,t5V9e,0.6679096593439873
098b2c66cbc1ed736e14,y9W5d,0.6640037925906049
0999173c045ee29a0b44,b3C9s,0.5473728696094095
0999173c045ee29a0b44,g7R2j,0.6264192306638596
0999173c045ee29a0b44,k4W1c,0.5259412470023981
0999173c045ee29a0b44,m3D1v,0.621670982197189
0999173c045ee29a0b44,r8S3g,0.6320640559995659
0999173c045ee29a0b44,s8Y2f,0.5577990867579908
0999173c045ee29a0b44,t5V9e,0.7102782749314537
0999173c045ee29a0b44,y9W5d,0.6567743328035752
09dfa3f18e48917f0242,b3C9s,0.8464044277618514
09dfa3f18e48917f0242,g7R2j,0.5046915797244274
09dfa3f18e48917f0242,k4W1c,0.8081294964028778
09dfa3f18e48917f0242,m3D1v,0.5979243975449449
09dfa3f18e48917f0242,r8S3g,0.46802554856465184
09dfa3f18e48917f0242,s8Y2f,0.824986301369863
09dfa3f18e48917f0242,t5V9e,0.5080815500633016
09dfa3f18e48917f0242,y9W5d,0.7242104921304244
09e4bfadd7e012c37c7c,b3C9s,0.6368840096412319
09e4bfadd7e012c37c7c,g7R2j,0.646422073278442
09e4bfadd7e012c37c7c,k4W1c,0.7885971223021584
09e4bfadd7e012c37c7c,m3D1v,0.6268090396343107
09e4bfadd7e012c37c7c,r8S3g,0.852338529278514
09e4bfadd7e012c37c7c,s8Y2f,0.4750228310502283
09e4bfadd7e012c37c7c,t5V9e,0.5049761923857647
09e4bfadd7e012c37c7c,y9W5d,0.6524956904882209
0a7f1a73361654329281,b3C9s,0.7962334736626723
0a7f1a73361654329281,g7R2j,0.6508701841652733
0a7f1a73361654329281,k4W1c,0.8098741007194245
0a7f1a73361654329281,m3D1v,0.6399122398696387
0a7f1a73361654329281,r8S3g,0.546718968168307
0a7f1a73361654329281,s8Y2f,0.5066575342465753
0a7f1a73361654329281,t5V9e,0.715751171162744
0a7f1a73361654329281,y9W5d,0.640656697042475
0a8736f6520cea837d94,b3C9s,0.8147240703912599
0a8736f6520cea837d94,g7R2j,0.6220120235907078
0a8736f6520cea837d94,k4W1c,0.422083060824068
0a8736f6520cea837d94,m3D1v,0.6766284610501492
0a8736f6520cea837d94,r8S3g,0.6370319961147898
0a8736f6520cea837d94,s8Y2f,0.4658721461187214
0a8736f6520cea837d94,t5V9e,0.4669554383995037
0a8736f6520cea837d94,y9W5d,0.6166475032192386
0b02f701b1179f9f74f9,b3C9s,0.852779373423702
0b02f701b1179f9f74f9,g7R2j,0.5587780469759901
0b02f701b1179f9f74f9,k4W1c,0.8216906474820145
0b02f701b1179f9f74f9,m3D1v,0.6754321589585901
0b02f701b1179f9f74f9,r8S3g,0.5268239465341013
0b02f701b1179f9f74f9,s8Y2f,0.6474246575342466
0b02f701b1179f9f74f9,t5V9e,0.525971998318212
0b02f701b1179f9f74f9,y9W5d,0.6467305477221423
0b16d35f1f39a063708a,b3C9s,0.6223639386441274
0b16d35f1f39a063708a,g7R2j,0.542583369167044
0b16d35f1f39a063708a,k4W1c,0.4466906474820145
0b16d35f1f39a063708a,m3D1v,0.4579005213225517
0b16d35f1f39a063708a,r8S3g,0.5163522112918363
0b16d35f1f39a063708a,s8Y2f,0.4526253021756647
0b16d35f1f39a063708a,t5V9e,0.47067914443429426
0b16d35f1f39a063708a,y9W5d,0.5442148217133898
0b28c0a454678b75eefb,b3C9s,0.8638682396925569
0b28c0a454678b75eefb,g7R2j,0.7593786750324012
0b28c0a454678b75eefb,k4W1c,0.8260071942446043
0b28c0a454678b75eefb,m3D1v,0.7490854002435888
0b28c0a454678b75eefb,r8S3g,0.7372250996049116
0b28c0a454678b75eefb,s8Y2f,0.6819999999999999
0b28c0a454678b75eefb,t5V9e,0.7025702378358488
0b28c0a454678b75eefb,y9W5d,0.7697369039570585
0b307ee95b41e222f204,b3C9s,0.7307807619218414
0b307ee95b41e222f204,g7R2j,0.6007338652952047
0b307ee95b41e222f204,k4W1c,0.7980575539568346
0b307ee95b41e222f204,m3D1v,0.680859552962726
0b307ee95b41e222f204,r8S3g,0.702916755897058
0b307ee95b41e222f204,s8Y2f,0.562958904109589
0b307ee95b41e222f204,t5V9e,0.6192315843683508
0b307ee95b41e222f204,y9W5d,0.656482725854604
0b828e1ae026c57b34dd,b3C9s,0.6810613410799022
0b828e1ae026c57b34dd,g7R2j,0.6062560566705817
0b828e1ae026c57b34dd,k4W1c,0.624568345323741
0b828e1ae026c57b34dd,m3D1v,0.6919884767497136
0b828e1ae026c57b34dd,r8S3g,0.7633858489879133
0b828e1ae026c57b34dd,s8Y2f,0.4874794520547945
0b828e1ae026c57b34dd,t5V9e,0.6913648502674006
0b828e1ae026c57b34dd,y9W5d,0.6963613845140003
0b8bea274b24847526b7,b3C9s,0.8618960617535576
0b8bea274b24847526b7,g7R2j,0.4586677789286126
0b8bea274b24847526b7,k4W1c,0.8035071942446044
0b8bea274b24847526b7,m3D1v,0.738067826910315
0b8bea274b24847526b7,r8S3g,0.566755327173343
0b8bea274b24847526b7,s8Y2f,0.8364657534246575
0b8bea274b24847526b7,t5V9e,0.6551765267190705
0b8bea274b24847526b7,y9W5d,0.7961574119484353
0bb8692f43a372e8d967,b3C9s,0.6527459579577187
0bb8692f43a372e8d967,g7R2j,0.6796586463586304
0bb8692f43a372e8d967,k4W1c,0.4731294964028777
0bb8692f43a372e8d967,m3D1v,0.7178688971476115
0bb8692f43a372e8d967,r8S3g,0.6963073424238876
0bb8692f43a372e8d967,s8Y2f,0.7852602739726027
0bb8692f43a372e8d967,t5V9e,0.750845730936122
0bb8692f43a372e8d967,y9W5d,0.6554499304146503
0c57caf5358d30408034,b3C9s,0.6922841852004388
0c57caf5358d30408034,g7R2j,0.6147560456270004
0c57caf5358d30408034,k4W1c,0.8881834532374101
0c57caf5358d30408034,m3D1v,0.599845444449519
0c57caf5358d30408034,r8S3g,0.5917332635658122
0c57caf5358d30408034,s8Y2f,0.5474246575342466
0c57caf5358d30408034,t5V9e,0.6543792248322319
0c57caf5358d30408034,y9W5d,0.6791305310437056
0c670262b3941d307600,b3C9s,0.7388547841935734
0c670262b3941d307600,g7R2j,0.5471580545254143
0c670262b3941d307600,k4W1c,0.4987350119904076
0c670262b3941d307600,m3D1v,0.6536754768618026
0c670262b3941d307600,r8S3g,0.6046506624226313
0c670262b3941d307600,s8Y2f,0.5834977168949772
0c670262b3941d307600,t5V9e,0.6449765788103408
0c670262b3941d307600,y9W5d,0.6160457037408161
0c81ca27b7d931b6ff6e,b3C9s,0.6816443584657614
0c81ca27b7d931b6ff6e,g7R2j,0.8350934554318812
0c81ca27b7d931b6ff6e,k4W1c,0.8228237410071942
0c81ca27b7d931b6ff6e,m3D1v,0.505512514052769
0c81ca27b7d931b6ff6e,r8S3g,0.513183464779975
0c81ca27b7d931b6ff6e,s8Y2f,0.6304657534246575
0c81ca27b7d931b6ff6e,t5V9e,0.5638445412021933
0c81ca27b7d931b6ff6e,y9W5d,0.7365896352685904
0d260d8fac2289c8ed9e,b3C9s,0.5770305832062778
0d260d8fac2289c8ed9e,g7R2j,0.4842513023229662
0d260d8fac2289c8ed9e,k4W1c,0.6125779376498801
0d260d8fac2289c8ed9e,m3D1v,0.6243589447836734
0d260d8fac2289c8ed9e,r8S3g,0.5858605051772662
0d260d8fac2289c8ed9e,s8Y2f,0.4826497064579256
0d260d8fac2289c8ed9e,t5V9e,0.5599715446091165
0d260d8fac2289c8ed9e,y9W5d,0.5462296635764324
0d4a3518a188f6888380,b3C9s,0.8582961140591007
0d4a3518a188f6888380,g7R2j,0.8164088984889881
0d4a3518a188f6888380,k4W1c,0.7882014388489209
0d4a3518a188f6888380,m3D1v,0.7791710780018727
0d4a3518a188f6888380,r8S3g,0.8455831604643217
0d4a3518a188f6888380,s8Y2f,0.8258356164383561
0d4a3518a188f6888380,t5V9e,0.6512454292728119
0d4a3518a188f6888380,y9W5d,0.8067444017870283
0dapvs3h4h3h1ahmt2o8,b3C9s,0.29085346215781
0dapvs3h4h3h1ahmt2o8,g7R2j,0.5574793701309482
0dapvs3h4h3h1ahmt2o8,k4W1c,0.0
0dapvs3h4h3h1ahmt2o8,m3D1v,0.38479440692004374
0dapvs3h4h3h1ahmt2o8,r8S3g,0.3661111759518622
0dapvs3h4h3h1ahmt2o8,s8Y2f,0.5340547945205479
0dapvs3h4h3h1ahmt2o8,t5V9e,0.4297273418264639
0dapvs3h4h3h1ahmt2o8,y9W5d,0.4753551207368543
0df40593e76a840fd64b,b3C9s,0.7449618676108373
0df40593e76a840fd64b,g7R2j,0.588150472576962
0df40593e76a840fd64b,k4W1c,0.8185071942446043
0df40593e76a840fd64b,m3D1v,0.5228631700507461
0df40593e76a840fd64b,r8S3g,0.479432683283983
0df40593e76a840fd64b,s8Y2f,0.8258356164383561
0df40593e76a840fd64b,t5V9e,0.5117740341809663
0df40593e76a840fd64b,y9W5d,0.7169280681163451
0e062d9fa22dc8e3bca2,b3C9s,0.6493521565626517
0e062d9fa22dc8e3bca2,g7R2j,0.6864433843316912
0e062d9fa22dc8e3bca2,k4W1c,0.5107254196642685
0e062d9fa22dc8e3bca2,m3D1v,0.7533063091706526
0e062d9fa22dc8e3bca2,r8S3g,0.6993610562641638
0e062d9fa22dc8e3bca2,s8Y2f,0.8392054794520547
0e062d9fa22dc8e3bca2,t5V9e,0.8251281646152181
0e062d9fa22dc8e3bca2,y9W5d,0.7293529640552254
0e804947f4cdc2721046,b3C9s,0.6810281067022226
0e804947f4cdc2721046,g7R2j,0.6273501217867561
0e804947f4cdc2721046,k4W1c,0.813363309352518
0e804947f4cdc2721046,m3D1v,0.6748256966712617
0e804947f4cdc2721046,r8S3g,0.7185974161221508
0e804947f4cdc2721046,s8Y2f,0.5364657534246575
0e804947f4cdc2721046,t5V9e,0.6007461020584779
0e804947f4cdc2721046,y9W5d,0.6458265377825281
0eb6eec8b4bee8ab6a44,b3C9s,0.764215006157511
0eb6eec8b4bee8ab6a44,g7R2j,0.5909376688098444
0eb6eec8b4bee8ab6a44,k4W1c,0.756636690647482
0eb6eec8b4bee8ab6a44,m3D1v,0.7042447124578861
0eb6eec8b4bee8ab6a44,r8S3g,0.5096862511093937
0eb6eec8b4bee8ab6a44,s8Y2f,0.5277260273972603
0eb6eec8b4bee8ab6a44,t5V9e,0.5856027304908731
0eb6eec8b4bee8ab6a44,y9W5d,0.7044133746776902
0ef8b2c9e039eaace596,b3C9s,0.6299445788605921
0ef8b2c9e039eaace596,g7R2j,0.5267720440740753
0ef8b2c9e039eaace596,k4W1c,0.4467905675459632
0ef8b2c9e039eaace596,m3D1v,0.7444508289523027
0ef8b2c9e039eaace596,r8S3g,0.6146328211032969
0ef8b2c9e039eaace596,s8Y2f,0.5304657534246575
0ef8b2c9e039eaace596,t5V9e,0.5907125608531312
0ef8b2c9e039eaace596,y9W5d,0.5935323713071072
0f160cd19890b97092b9,b3C9s,0.6690480991658531
0f160cd19890b97092b9,g7R2j,0.5631343944052766
0f160cd19890b97092b9,k4W1c,0.5421402877697842
0f160cd19890b97092b9,m3D1v,0.7549120025860709
0f160cd19890b97092b9,r8S3g,0.6356801851075776
0f160cd19890b97092b9,s8Y2f,0.6493150684931507
0f160cd19890b97092b9,t5V9e,0.672572232537657
0f160cd19890b97092b9,y9W5d,0.6805095764949503
0f8bd9e33125347965a1,b3C9s,0.8656350003063853
0f8bd9e33125347965a1,g7R2j,0.7755763864412101
0f8bd9e33125347965a1,k4W1c,0.4903204708960105
0f8bd9e33125347965a1,m3D1v,0.6132941788982998
0f8bd9e33125347965a1,r8S3g,0.5070689776234838
0f8bd9e33125347965a1,s8Y2f,0.4691324200913241
0f8bd9e33125347965a1,t5V9e,0.6001007726855793
0f8bd9e33125347965a1,y9W5d,0.6739239618567724
0fc996fff93c00ca5ced,b3C9s,0.7576223963612118
0fc996fff93c00ca5ced,g7R2j,0.6326901894019654
0fc996fff93c00ca5ced,k4W1c,0.4501798561151079
0fc996fff93c00ca5ced,m3D1v,0.5371886020106208
0fc996fff93c00ca5ced,r8S3g,0.5023918880945443
0fc996fff93c00ca5ced,s8Y2f,0.5104657534246575
0fc996fff93c00ca5ced,t5V9e,0.5399082874076948
0fc996fff93c00ca5ced,y9W5d,0.5688419092214172
0gfiioqi5g8djhh1wzol,b3C9s,0.24104076143182288
0gfiioqi5g8djhh1wzol,g7R2j,0.23923734201051508
0gfiioqi5g8djhh1wzol,m3D1v,0.5310805045225091
0gfiioqi5g8djhh1wzol,r8S3g,0.43087690988729843
0gfiioqi5g8djhh1wzol,s8Y2f,0.0
0gfiioqi5g8djhh1wzol,t5V9e,0.5400406649676032
0gfiioqi5g8djhh1wzol,y9W5d,0.3827163789898858
0i1e50rz4mkhee97xvpo,b3C9s,0.6751105438212116
0i1e50rz4mkhee97xvpo,g7R2j,0.3296553009484203
