student_ID,knowledge_point,mastery_level,sub_points_count
03b463f52c0fff35433b,m3D1v,0.6333709393044774,4
03b463f52c0fff35433b,r8S3g,0.6850068587436108,3
03b463f52c0fff35433b,s8Y2f,0.8244657534246574,2
03b463f52c0fff35433b,t5V9e,0.6859347534085307,2
03b463f52c0fff35433b,y9W5d,0.7846943517348046,4
03e0c9bff3a9557480d9,b3C9s,0.726454419958146,3
03e0c9bff3a9557480d9,g7R2j,0.4501072801796097,2
03e0c9bff3a9557480d9,k4W1c,0.8510791366906474,2
03e0c9bff3a9557480d9,m3D1v,0.4959321526981141,4
03e0c9bff3a9557480d9,r8S3g,0.5102157163550661,3
03e0c9bff3a9557480d9,s8Y2f,0.8364657534246575,2
03e0c9bff3a9557480d9,t5V9e,0.5566697292369163,2
03e0c9bff3a9557480d9,y9W5d,0.3935184402432541,4
04f2689b4ea16d8d7d9a,b3C9s,0.0,3
04f2689b4ea16d8d7d9a,g7R2j,0.08033333333333333,3
04f2689b4ea16d8d7d9a,k4W1c,0.3478477218225419,2
04f2689b4ea16d8d7d9a,m3D1v,0.5276355748679795,4
04f2689b4ea16d8d7d9a,r8S3g,0.4743240018208912,3
04f2689b4ea16d8d7d9a,s8Y2f,0.5378356164383562,2
04f2689b4ea16d8d7d9a,t5V9e,0.5541790118850548,2
04f2689b4ea16d8d7d9a,y9W5d,0.31628747745747726,4
0557b1363a5092b5811f,b3C9s,0.4813744322179703,3
0557b1363a5092b5811f,g7R2j,0.5238149039454644,3
0557b1363a5092b5811f,k4W1c,0.4001918465227817,2
0557b1363a5092b5811f,m3D1v,0.5085618784867683,4
0557b1363a5092b5811f,r8S3g,0.6176220732323449,3
0557b1363a5092b5811f,s8Y2f,0.4028140900195694,2
0557b1363a5092b5811f,t5V9e,0.4434117033899264,2
0557b1363a5092b5811f,y9W5d,0.474837279807823,4
0559e9cf806dab4cc20d,b3C9s,0.402100519338983,3
0559e9cf806dab4cc20d,g7R2j,0.3935991360049262,3
0559e9cf806dab4cc20d,k4W1c,0.4769124700239808,2
0559e9cf806dab4cc20d,m3D1v,0.5608971101270204,4
0559e9cf806dab4cc20d,r8S3g,0.63992458852099,3
0559e9cf806dab4cc20d,s8Y2f,0.3982222222222222,2
0559e9cf806dab4cc20d,t5V9e,0.5632505915910585,2
0559e9cf806dab4cc20d,y9W5d,0.5367801090365115,4
056ab41140f68c15db14,b3C9s,0.7435361929990737,3
056ab41140f68c15db14,g7R2j,0.5999970119500734,3
056ab41140f68c15db14,k4W1c,0.8116187050359713,2
056ab41140f68c15db14,m3D1v,0.5375941418743123,4
056ab41140f68c15db14,r8S3g,0.6163183971590572,3
056ab41140f68c15db14,s8Y2f,0.5178356164383562,2
056ab41140f68c15db14,t5V9e,0.5069878688850976,2
056ab41140f68c15db14,y9W5d,0.6190963949046613,4
058c03d945c4ae0978a0,b3C9s,0.613376972231983,3
058c03d945c4ae0978a0,g7R2j,0.6398379174447664,3
058c03d945c4ae0978a0,k4W1c,0.575779376498801,2
058c03d945c4ae0978a0,m3D1v,0.7814997682401843,4
058c03d945c4ae0978a0,r8S3g,0.7914531596560925,3
058c03d945c4ae0978a0,s8Y2f,0.6337260273972602,2
058c03d945c4ae0978a0,t5V9e,0.7376196095097998,2
058c03d945c4ae0978a0,y9W5d,0.6457634942784612,4
05e1c3ce1728da7e37e0,k4W1c,0.546456834532374,2
05e1c3ce1728da7e37e0,m3D1v,0.7567792254157749,4
05e1c3ce1728da7e37e0,r8S3g,0.46501716514082064,3
05e1c3ce1728da7e37e0,t5V9e,0.4382170263739162,2
05e1c3ce1728da7e37e0,y9W5d,0.4736901951544537,2
05e6d9723ab3cde0841d,b3C9s,0.45830599441335257,3
05e6d9723ab3cde0841d,g7R2j,0.5167088060871076,3
05e6d9723ab3cde0841d,k4W1c,0.4850179856115108,2
05e6d9723ab3cde0841d,m3D1v,0.4877696804602259,4
05e6d9723ab3cde0841d,r8S3g,0.5537788489453966,3
05e6d9723ab3cde0841d,s8Y2f,0.3952229140722291,2
05e6d9723ab3cde0841d,t5V9e,0.5276927770712816,2
05e6d9723ab3cde0841d,y9W5d,0.4780187234234053,4
061db2c91f94c612f2d4,b3C9s,0.6472778321728067,3
061db2c91f94c612f2d4,g7R2j,0.7275751878878065,3
061db2c91f94c612f2d4,k4W1c,0.5590347721822543,2
061db2c91f94c612f2d4,m3D1v,0.79188670779722,4
061db2c91f94c612f2d4,r8S3g,0.7708603765863576,3
061db2c91f94c612f2d4,s8Y2f,0.624986301369863,2
061db2c91f94c612f2d4,t5V9e,0.8351046354562606,2
061db2c91f94c612f2d4,y9W5d,0.6798839199422255,4
06309f4c8785254f4c13,b3C9s,0.8642052159002033,3
06309f4c8785254f4c13,g7R2j,0.6718187621719712,3
06309f4c8785254f4c13,k4W1c,0.8306294964028778,2
06309f4c8785254f4c13,m3D1v,0.7975554628449131,4
06309f4c8785254f4c13,r8S3g,0.4897483024810332,3
06309f4c8785254f4c13,s8Y2f,0.7893698630136986,2
06309f4c8785254f4c13,t5V9e,0.6247856421227469,2
06309f4c8785254f4c13,y9W5d,0.799133888231071,4
06aff3e28c5db152f506,b3C9s,0.629339761054503,3
06aff3e28c5db152f506,g7R2j,0.5823097138443962,3
06aff3e28c5db152f506,k4W1c,0.6453057553956835,2
06aff3e28c5db152f506,m3D1v,0.7359005154450867,4
06aff3e28c5db152f506,r8S3g,0.7001434595669732,3
06aff3e28c5db152f506,s8Y2f,0.6871506849315069,2
06aff3e28c5db152f506,t5V9e,0.7487450815517253,2
06aff3e28c5db152f506,y9W5d,0.7276441488923726,4
071685b292483b04e836,b3C9s,0.8465463262748929,3
071685b292483b04e836,g7R2j,0.7654807769362032,3
071685b292483b04e836,k4W1c,0.6987350119904077,2
071685b292483b04e836,m3D1v,0.8076609472847255,4
071685b292483b04e836,r8S3g,0.630465748636639,3
071685b292483b04e836,s8Y2f,0.5528401826484018,2
071685b292483b04e836,t5V9e,0.519145376247676,2
071685b292483b04e836,y9W5d,0.715449086430261,4
074d7f43de7264306775,b3C9s,0.8573986011593093,3
074d7f43de7264306775,g7R2j,0.40523903048475757,3
074d7f43de7264306775,k4W1c,0.8188129496402878,2
074d7f43de7264306775,m3D1v,0.6450716364594455,4
074d7f43de7264306775,r8S3g,0.5073207765947018,3
074d7f43de7264306775,s8Y2f,0.6170958904109589,2
074d7f43de7264306775,t5V9e,0.5892794792042814,2
074d7f43de7264306775,y9W5d,0.7299706032743779,4
077d5c82c9ee5019220f,b3C9s,0.8159999718196387,3
077d5c82c9ee5019220f,g7R2j,0.7810261233527541,3
077d5c82c9ee5019220f,k4W1c,0.4954736211031175,2
077d5c82c9ee5019220f,m3D1v,0.7647036404438862,4
077d5c82c9ee5019220f,r8S3g,0.6054696691226042,3
077d5c82c9ee5019220f,s8Y2f,0.5651689497716895,2
077d5c82c9ee5019220f,t5V9e,0.6451145251689558,2
077d5c82c9ee5019220f,y9W5d,0.6858505242914256,4
07e3362d20ff4337671b,b3C9s,0.8728252947614356,3
07e3362d20ff4337671b,g7R2j,0.6928165174587978,3
07e3362d20ff4337671b,k4W1c,0.6378237410071943,2
07e3362d20ff4337671b,m3D1v,0.726942572699881,4
07e3362d20ff4337671b,r8S3g,0.5010930356115716,3
07e3362d20ff4337671b,s8Y2f,0.8926301369863013,2
07e3362d20ff4337671b,t5V9e,0.6266207754640002,2
07e3362d20ff4337671b,y9W5d,0.8184136332324962,4
091554ffa26fc9b17c36,b3C9s,0.8486553497492534,3
091554ffa26fc9b17c36,g7R2j,0.7045064485223363,3
091554ffa26fc9b17c36,k4W1c,0.8335071942446043,2
091554ffa26fc9b17c36,m3D1v,0.6457930198257298,4
091554ffa26fc9b17c36,r8S3g,0.6935324181348834,3
091554ffa26fc9b17c36,s8Y2f,0.8364657534246575,2
091554ffa26fc9b17c36,t5V9e,0.7524245434978161,2
091554ffa26fc9b17c36,y9W5d,0.7806374446709599,4
09400a9b50b6c96c5510,b3C9s,0.5893935756455226,3
09400a9b50b6c96c5510,g7R2j,0.6110546410351181,3
09400a9b50b6c96c5510,k4W1c,0.5779136690647482,2
09400a9b50b6c96c5510,m3D1v,0.6879063397793563,4
09400a9b50b6c96c5510,r8S3g,0.5420501783933643,3
09400a9b50b6c96c5510,s8Y2f,0.7866301369863014,2
09400a9b50b6c96c5510,t5V9e,0.5671897816120861,2
09400a9b50b6c96c5510,y9W5d,0.6514639300073044,4
098b2c66cbc1ed736e14,b3C9s,0.5392185623922102,3
098b2c66cbc1ed736e14,g7R2j,0.6034886950948876,3
098b2c66cbc1ed736e14,k4W1c,0.632068345323741,2
098b2c66cbc1ed736e14,m3D1v,0.6370166887481459,4
098b2c66cbc1ed736e14,r8S3g,0.6603646065828075,3
098b2c66cbc1ed736e14,s8Y2f,0.6945205479452055,2
098b2c66cbc1ed736e14,t5V9e,0.6679096593439873,2
098b2c66cbc1ed736e14,y9W5d,0.6583594466854207,4
0999173c045ee29a0b44,b3C9s,0.5171755084526994,3
0999173c045ee29a0b44,g7R2j,0.6780571766210831,3
0999173c045ee29a0b44,k4W1c,0.5259412470023981,2
0999173c045ee29a0b44,m3D1v,0.6702091657059243,4
0999173c045ee29a0b44,r8S3g,0.6406147176845592,3
0999173c045ee29a0b44,s8Y2f,0.5577990867579908,2
0999173c045ee29a0b44,t5V9e,0.7102782749314537,2
0999173c045ee29a0b44,y9W5d,0.7052095281520554,4
09dfa3f18e48917f0242,b3C9s,0.8464036484193785,3
09dfa3f18e48917f0242,g7R2j,0.5148592645034654,3
09dfa3f18e48917f0242,k4W1c,0.8081294964028778,2
09dfa3f18e48917f0242,m3D1v,0.6247630560114676,4
09dfa3f18e48917f0242,r8S3g,0.4646323143738183,3
09dfa3f18e48917f0242,s8Y2f,0.824986301369863,2
09dfa3f18e48917f0242,t5V9e,0.5080815500633016,2
09dfa3f18e48917f0242,y9W5d,0.7486668291176442,4
09e4bfadd7e012c37c7c,b3C9s,0.6390286258700728,3
09e4bfadd7e012c37c7c,g7R2j,0.6759940911907156,3
09e4bfadd7e012c37c7c,k4W1c,0.7885971223021584,2
09e4bfadd7e012c37c7c,m3D1v,0.6299884119225145,4
09e4bfadd7e012c37c7c,r8S3g,0.8493185212271567,3
09e4bfadd7e012c37c7c,s8Y2f,0.4750228310502283,2
09e4bfadd7e012c37c7c,t5V9e,0.5049761923857647,2
09e4bfadd7e012c37c7c,y9W5d,0.6733938104025816,4
0a7f1a73361654329281,b3C9s,0.8040410335560547,3
0a7f1a73361654329281,g7R2j,0.6937685801529404,3
0a7f1a73361654329281,k4W1c,0.8098741007194245,2
0a7f1a73361654329281,m3D1v,0.6262590288104531,4
0a7f1a73361654329281,r8S3g,0.5525775224717817,3
0a7f1a73361654329281,s8Y2f,0.5066575342465753,2
0a7f1a73361654329281,t5V9e,0.715751171162744,2
0a7f1a73361654329281,y9W5d,0.6312553312656853,4
0a8736f6520cea837d94,b3C9s,0.7944860735569623,3
0a8736f6520cea837d94,g7R2j,0.6656938003017265,3
0a8736f6520cea837d94,k4W1c,0.422083060824068,2
0a8736f6520cea837d94,m3D1v,0.7339709166703405,4
0a8736f6520cea837d94,r8S3g,0.6385964751457271,3
0a8736f6520cea837d94,s8Y2f,0.4658721461187214,2
0a8736f6520cea837d94,t5V9e,0.4669554383995037,2
0a8736f6520cea837d94,y9W5d,0.6417889552811902,4
0b02f701b1179f9f74f9,b3C9s,0.8530196413126339,3
0b02f701b1179f9f74f9,g7R2j,0.5596632453769201,3
0b02f701b1179f9f74f9,k4W1c,0.8216906474820145,2
0b02f701b1179f9f74f9,m3D1v,0.6997250018478629,4
0b02f701b1179f9f74f9,r8S3g,0.5281487491644069,3
0b02f701b1179f9f74f9,s8Y2f,0.6474246575342466,2
0b02f701b1179f9f74f9,t5V9e,0.525971998318212,2
0b02f701b1179f9f74f9,y9W5d,0.6310356392315483,4
0b16d35f1f39a063708a,b3C9s,0.6095170210819829,3
0b16d35f1f39a063708a,g7R2j,0.525596947165138,3
0b16d35f1f39a063708a,k4W1c,0.4466906474820145,2
0b16d35f1f39a063708a,m3D1v,0.4810559431017053,4
0b16d35f1f39a063708a,r8S3g,0.5126286116839162,3
0b16d35f1f39a063708a,s8Y2f,0.4526253021756647,2
0b16d35f1f39a063708a,t5V9e,0.4706791444342942,2
0b16d35f1f39a063708a,y9W5d,0.5701651697163705,4
0b28c0a454678b75eefb,b3C9s,0.859668805164861,3
0b28c0a454678b75eefb,g7R2j,0.7716716874337212,3
0b28c0a454678b75eefb,k4W1c,0.8260071942446043,2
0b28c0a454678b75eefb,m3D1v,0.763340065715024,4
0b28c0a454678b75eefb,r8S3g,0.7533020038488836,3
0b28c0a454678b75eefb,s8Y2f,0.6819999999999999,2
0b28c0a454678b75eefb,t5V9e,0.7025702378358488,2
0b28c0a454678b75eefb,y9W5d,0.7905165266791223,4
0b307ee95b41e222f204,b3C9s,0.750236813291996,3
0b307ee95b41e222f204,g7R2j,0.5739018482467658,3
0b307ee95b41e222f204,k4W1c,0.7980575539568346,2
0b307ee95b41e222f204,m3D1v,0.6651855169494356,4
0b307ee95b41e222f204,r8S3g,0.7001231319914986,3
0b307ee95b41e222f204,s8Y2f,0.562958904109589,2
0b307ee95b41e222f204,t5V9e,0.6192315843683508,2
0b307ee95b41e222f204,y9W5d,0.6340305283491928,4
0b828e1ae026c57b34dd,b3C9s,0.6621352268154989,3
0b828e1ae026c57b34dd,g7R2j,0.6084782743869942,3
0b828e1ae026c57b34dd,k4W1c,0.624568345323741,2
0b828e1ae026c57b34dd,m3D1v,0.7256619809720108,4
0b828e1ae026c57b34dd,r8S3g,0.7433772409320508,3
0b828e1ae026c57b34dd,s8Y2f,0.4874794520547945,2
0b828e1ae026c57b34dd,t5V9e,0.6913648502674006,2
0b828e1ae026c57b34dd,y9W5d,0.6621098699601122,4
0b8bea274b24847526b7,b3C9s,0.8604254890776853,3
0b8bea274b24847526b7,g7R2j,0.3440008341964595,3
0b8bea274b24847526b7,k4W1c,0.8035071942446044,2
0b8bea274b24847526b7,m3D1v,0.780343178882911,4
0b8bea274b24847526b7,r8S3g,0.5757373563311382,3
0b8bea274b24847526b7,s8Y2f,0.8364657534246575,2
0b8bea274b24847526b7,t5V9e,0.6551765267190705,2
0b8bea274b24847526b7,y9W5d,0.8144662835925907,4
0bb8692f43a372e8d967,b3C9s,0.6416996370111137,3
0bb8692f43a372e8d967,g7R2j,0.7304867383921612,3
0bb8692f43a372e8d967,k4W1c,0.4731294964028777,2
0bb8692f43a372e8d967,m3D1v,0.7651445272726813,4
0bb8692f43a372e8d967,r8S3g,0.6949660431762466,3
0bb8692f43a372e8d967,s8Y2f,0.7852602739726027,2
0bb8692f43a372e8d967,t5V9e,0.750845730936122,2
0bb8692f43a372e8d967,y9W5d,0.6279419749292994,4
0c57caf5358d30408034,b3C9s,0.6596471251592732,3
0c57caf5358d30408034,g7R2j,0.6175525414666271,3
0c57caf5358d30408034,k4W1c,0.8881834532374101,2
0c57caf5358d30408034,m3D1v,0.6448747774985893,4
0c57caf5358d30408034,r8S3g,0.5840544002390615,3
0c57caf5358d30408034,s8Y2f,0.5474246575342466,2
0c57caf5358d30408034,t5V9e,0.6543792248322319,2
0c57caf5358d30408034,y9W5d,0.7217570164480142,4
0c670262b3941d307600,b3C9s,0.754187387407328,3
0c670262b3941d307600,g7R2j,0.5671076713288433,3
0c670262b3941d307600,k4W1c,0.4987350119904076,2
0c670262b3941d307600,m3D1v,0.6673307811732734,4
0c670262b3941d307600,r8S3g,0.6130934976068806,3
0c670262b3941d307600,s8Y2f,0.5834977168949772,2
0c670262b3941d307600,t5V9e,0.6449765788103408,2
0c670262b3941d307600,y9W5d,0.6081457809161858,4
0c81ca27b7d931b6ff6e,b3C9s,0.6718596428141638,3
0c81ca27b7d931b6ff6e,g7R2j,0.8192367582405776,3
0c81ca27b7d931b6ff6e,k4W1c,0.8228237410071942,2
0c81ca27b7d931b6ff6e,m3D1v,0.4699117063043119,4
0c81ca27b7d931b6ff6e,r8S3g,0.5086884520846714,3
0c81ca27b7d931b6ff6e,s8Y2f,0.6304657534246575,2
0c81ca27b7d931b6ff6e,t5V9e,0.5638445412021933,2
0c81ca27b7d931b6ff6e,y9W5d,0.7226399053530195,4
0d260d8fac2289c8ed9e,b3C9s,0.572417596791197,3
0d260d8fac2289c8ed9e,g7R2j,0.4828623897857029,3
0d260d8fac2289c8ed9e,k4W1c,0.6125779376498801,2
0d260d8fac2289c8ed9e,m3D1v,0.6105743098787395,4
0d260d8fac2289c8ed9e,r8S3g,0.5774793628942119,3
0d260d8fac2289c8ed9e,s8Y2f,0.4826497064579256,2
0d260d8fac2289c8ed9e,t5V9e,0.5599715446091165,2
0d260d8fac2289c8ed9e,y9W5d,0.5602525286741125,4
0d4a3518a188f6888380,b3C9s,0.862091371689019,3
0d4a3518a188f6888380,g7R2j,0.8305313115479005,3
0d4a3518a188f6888380,k4W1c,0.7882014388489209,2
0d4a3518a188f6888380,m3D1v,0.774737245024012,4
0d4a3518a188f6888380,r8S3g,0.8412935056653764,3
0d4a3518a188f6888380,s8Y2f,0.8258356164383561,2
0d4a3518a188f6888380,t5V9e,0.6512454292728119,2
0d4a3518a188f6888380,y9W5d,0.7935073071058074,4
0dapvs3h4h3h1ahmt2o8,b3C9s,0.2423778851315083,3
0dapvs3h4h3h1ahmt2o8,g7R2j,0.5574793701309482,2
0dapvs3h4h3h1ahmt2o8,k4W1c,0.0,2
0dapvs3h4h3h1ahmt2o8,m3D1v,0.2975061569851714,4
0dapvs3h4h3h1ahmt2o8,r8S3g,0.3437014234706228,3
0dapvs3h4h3h1ahmt2o8,s8Y2f,0.5340547945205479,2
0dapvs3h4h3h1ahmt2o8,t5V9e,0.4297273418264639,2
0dapvs3h4h3h1ahmt2o8,y9W5d,0.5301459544663104,4
0df40593e76a840fd64b,b3C9s,0.7549832240435852,3
0df40593e76a840fd64b,g7R2j,0.6411672022588085,3
0df40593e76a840fd64b,k4W1c,0.8185071942446043,2
0df40593e76a840fd64b,m3D1v,0.5161189175843075,4
0df40593e76a840fd64b,r8S3g,0.4812651888963763,3
0df40593e76a840fd64b,s8Y2f,0.8258356164383561,2
0df40593e76a840fd64b,t5V9e,0.5117740341809663,2
0df40593e76a840fd64b,y9W5d,0.7481532733666012,4
0e062d9fa22dc8e3bca2,b3C9s,0.6488600890867121,3
0e062d9fa22dc8e3bca2,g7R2j,0.6259919585386234,3
0e062d9fa22dc8e3bca2,k4W1c,0.5107254196642685,2
0e062d9fa22dc8e3bca2,m3D1v,0.7212588748783169,4
0e062d9fa22dc8e3bca2,r8S3g,0.699633943720766,3
0e062d9fa22dc8e3bca2,s8Y2f,0.8392054794520547,2
0e062d9fa22dc8e3bca2,t5V9e,0.8251281646152181,2
0e062d9fa22dc8e3bca2,y9W5d,0.6940513039637728,4
0e804947f4cdc2721046,b3C9s,0.6750704944637288,3
0e804947f4cdc2721046,g7R2j,0.6749147652531106,3
0e804947f4cdc2721046,k4W1c,0.813363309352518,2
0e804947f4cdc2721046,m3D1v,0.6988577707771598,4
0e804947f4cdc2721046,r8S3g,0.7196442759823464,3
0e804947f4cdc2721046,s8Y2f,0.5364657534246575,2
0e804947f4cdc2721046,t5V9e,0.6007461020584779,2
0e804947f4cdc2721046,y9W5d,0.6685673408495498,4
0eb6eec8b4bee8ab6a44,b3C9s,0.7768003180838766,3
0eb6eec8b4bee8ab6a44,g7R2j,0.5765210569904061,3
0eb6eec8b4bee8ab6a44,k4W1c,0.756636690647482,2
0eb6eec8b4bee8ab6a44,m3D1v,0.7504041721733061,4
0eb6eec8b4bee8ab6a44,r8S3g,0.4920685155404005,3
0eb6eec8b4bee8ab6a44,s8Y2f,0.5277260273972603,2
0eb6eec8b4bee8ab6a44,t5V9e,0.5856027304908731,2
0eb6eec8b4bee8ab6a44,y9W5d,0.7063758037681319,4
0ef8b2c9e039eaace596,b3C9s,0.664354808889103,3
0ef8b2c9e039eaace596,g7R2j,0.48295040986715065,3
0ef8b2c9e039eaace596,k4W1c,0.4467905675459632,2
0ef8b2c9e039eaace596,m3D1v,0.6971217399891794,4
0ef8b2c9e039eaace596,r8S3g,0.5933782726336655,3
0ef8b2c9e039eaace596,s8Y2f,0.5304657534246575,2
0ef8b2c9e039eaace596,t5V9e,0.5907125608531312,2
0ef8b2c9e039eaace596,y9W5d,0.5842531290827105,4
0f160cd19890b97092b9,b3C9s,0.6427673889549027,3
0f160cd19890b97092b9,g7R2j,0.5495790566735227,3
0f160cd19890b97092b9,k4W1c,0.5421402877697842,2
