student_ID,title_ID,min_student_time,title_min_time,title_max_time,time_efficiency,is_fastest
0088dc183f73c83f763e,Question_hZ5wXofebmTlzKB1jNcP,4.0,2.0,29.0,0.9259259259259259,False
0088dc183f73c83f763e,Question_lU2wvHSZq7m43xiVroBc,2.0,2.0,42.0,1.0,True
0088dc183f73c83f763e,Question_n2BTxIGw1Mc3Zo6RLdUe,3.0,2.0,37.0,0.9714285714285714,False
0088dc183f73c83f763e,Question_oCjnFLbIs4Uxwek9rBpu,8.0,2.0,27.0,0.76,False
0088dc183f73c83f763e,Question_pVKXjZn0BkSwYcsa7C31,5.0,2.0,51.0,0.9387755102040817,False
0088dc183f73c83f763e,Question_q7OpB2zCMmW9wS8uNt3H,2.0,2.0,26.0,1.0,True
0088dc183f73c83f763e,Question_rvB9mVE6Kbd8jAY4NwPx,3.0,2.0,19.0,0.9411764705882353,False
0088dc183f73c83f763e,Question_s6VmP1G4UbEQWRYHK9Fd,5.0,2.0,50.0,0.9375,False
0088dc183f73c83f763e,Question_tgOjrpZLw4RdVzQx85h6,4.0,2.0,109.0,0.9813084112149533,False
0088dc183f73c83f763e,Question_x2Fy7rZ3SwYl9jMQkpOD,3.0,2.0,52.0,0.98,False
0088dc183f73c83f763e,Question_x2L7AqbMuTjCwPFy6vNr,3.0,2.0,28.0,0.9615384615384616,False
0088dc183f73c83f763e,Question_xqlJkmRaP0otZcX4fK3W,3.0,2.0,46.0,0.9772727272727273,False
00cbf05221bb479e66c3,Question_3MwAFlmNO8EKrpY5zjUd,3.0,2.0,24.0,0.9545454545454546,False
00cbf05221bb479e66c3,Question_3oPyUzDmQtcMfLpGZ0jW,3.0,2.0,18.0,0.9375,False
00cbf05221bb479e66c3,Question_4nHcauCQ0Y6Pm8DgKlLo,5.0,2.0,27.0,0.88,False
00cbf05221bb479e66c3,Question_5fgqjSBwTPG7KUV3it6O,4.0,2.0,31.0,0.9310344827586207,False
00cbf05221bb479e66c3,Question_62XbhBvJ8NUSnApgDL94,22.0,2.0,24.0,0.09090909090909091,False
00cbf05221bb479e66c3,Question_6RQj2gF3OeK5AmDvThUV,5.0,2.0,42.0,0.925,False
00cbf05221bb479e66c3,Question_7NJzCXUPcvQF4Mkfh9Wr,3.0,2.0,30.0,0.9642857142857143,False
00cbf05221bb479e66c3,Question_Az73sM0rHfWVKuc4X2kL,5.0,2.0,42.0,0.925,False
00cbf05221bb479e66c3,Question_BW0ItEaymH3TkD6S15JF,4.0,2.0,20.0,0.8888888888888888,False
00cbf05221bb479e66c3,Question_EhVPdmlB31M8WKGqL0wc,4.0,2.0,29.0,0.9259259259259259,False
00cbf05221bb479e66c3,Question_Ej5mBw9rsOUKkFycGvz2,18.0,2.0,26.0,0.3333333333333333,False
00cbf05221bb479e66c3,Question_FNg8X9v5zcbB1tQrxHR3,4.0,2.0,56.0,0.9629629629629629,False
00cbf05221bb479e66c3,Question_Jr4Wz5jLqmN01KUwHa7g,9.0,2.0,94.0,0.9239130434782609,False
00cbf05221bb479e66c3,Question_Mh4CZIsrEfxkP1wXtOYV,5.0,2.0,41.0,0.9230769230769231,False
00cbf05221bb479e66c3,Question_NixCn84GdK2tySa5rB1V,5.0,2.0,48.0,0.9347826086956522,False
00cbf05221bb479e66c3,Question_Ou3f2Wt9BqExm5DpN7Zk,3.0,2.0,47.0,0.9777777777777777,False
00cbf05221bb479e66c3,Question_QRm48lXxzdP7Tn1WgNOf,6.0,2.0,27.0,0.84,False
00cbf05221bb479e66c3,Question_TmKaGvfNoXYq4FZ2JrBu,4.0,2.0,33.0,0.9354838709677419,False
00cbf05221bb479e66c3,Question_UXqN1F7G3Sbldz02vZne,4.0,2.0,29.0,0.9259259259259259,False
00cbf05221bb479e66c3,Question_VgKw8PjY1FR6cm2QI9XW,3.0,2.0,11.0,0.8888888888888888,False
00cbf05221bb479e66c3,Question_X3wF8QlTyi4mZkDp9Kae,3.0,2.0,21.0,0.9473684210526315,False
00cbf05221bb479e66c3,Question_YWXHr4G6Cl7bEm9iF2kQ,3.0,2.0,38.0,0.9722222222222222,False
00cbf05221bb479e66c3,Question_ZTbD7mxr2OUp8Fz6iNjy,4.0,2.0,30.0,0.9285714285714286,False
00cbf05221bb479e66c3,Question_bumGRTJ0c8p4v5D6eHZa,6.0,2.0,42.0,0.9,False
00cbf05221bb479e66c3,Question_fZrP3FJ4ebUogW9V7taS,3.0,2.0,18.0,0.9375,False
00cbf05221bb479e66c3,Question_h7pXNg80nJbw1C4kAPRm,7.0,2.0,54.0,0.9038461538461539,False
00cbf05221bb479e66c3,Question_hZ5wXofebmTlzKB1jNcP,4.0,2.0,29.0,0.9259259259259259,False
00cbf05221bb479e66c3,Question_lU2wvHSZq7m43xiVroBc,14.0,2.0,42.0,0.7,False
00cbf05221bb479e66c3,Question_n2BTxIGw1Mc3Zo6RLdUe,3.0,2.0,37.0,0.9714285714285714,False
00cbf05221bb479e66c3,Question_oCjnFLbIs4Uxwek9rBpu,4.0,2.0,27.0,0.92,False
00cbf05221bb479e66c3,Question_pVKXjZn0BkSwYcsa7C31,7.0,2.0,51.0,0.8979591836734694,False
00cbf05221bb479e66c3,Question_q7OpB2zCMmW9wS8uNt3H,3.0,2.0,26.0,0.9583333333333334,False
00cbf05221bb479e66c3,Question_rvB9mVE6Kbd8jAY4NwPx,3.0,2.0,19.0,0.9411764705882353,False
00cbf05221bb479e66c3,Question_s6VmP1G4UbEQWRYHK9Fd,3.0,2.0,50.0,0.9791666666666666,False
00cbf05221bb479e66c3,Question_tgOjrpZLw4RdVzQx85h6,3.0,2.0,109.0,0.9906542056074766,False
00cbf05221bb479e66c3,Question_x2Fy7rZ3SwYl9jMQkpOD,4.0,2.0,52.0,0.96,False
00cbf05221bb479e66c3,Question_x2L7AqbMuTjCwPFy6vNr,3.0,2.0,28.0,0.9615384615384616,False
00cbf05221bb479e66c3,Question_xqlJkmRaP0otZcX4fK3W,4.0,2.0,46.0,0.9545454545454546,False
00df647ee4bf7173642f,Question_3MwAFlmNO8EKrpY5zjUd,4.0,2.0,24.0,0.9090909090909091,False
00df647ee4bf7173642f,Question_3oPyUzDmQtcMfLpGZ0jW,3.0,2.0,18.0,0.9375,False
00df647ee4bf7173642f,Question_4nHcauCQ0Y6Pm8DgKlLo,4.0,2.0,27.0,0.92,False
00df647ee4bf7173642f,Question_5fgqjSBwTPG7KUV3it6O,6.0,2.0,31.0,0.8620689655172413,False
00df647ee4bf7173642f,Question_62XbhBvJ8NUSnApgDL94,7.0,2.0,24.0,0.7727272727272727,False
00df647ee4bf7173642f,Question_6RQj2gF3OeK5AmDvThUV,4.0,2.0,42.0,0.95,False
00df647ee4bf7173642f,Question_7NJzCXUPcvQF4Mkfh9Wr,4.0,2.0,30.0,0.9285714285714286,False
00df647ee4bf7173642f,Question_Az73sM0rHfWVKuc4X2kL,5.0,2.0,42.0,0.925,False
00df647ee4bf7173642f,Question_BW0ItEaymH3TkD6S15JF,4.0,2.0,20.0,0.8888888888888888,False
00df647ee4bf7173642f,Question_EhVPdmlB31M8WKGqL0wc,4.0,2.0,29.0,0.9259259259259259,False
00df647ee4bf7173642f,Question_Ej5mBw9rsOUKkFycGvz2,3.0,2.0,26.0,0.9583333333333334,False
00df647ee4bf7173642f,Question_FNg8X9v5zcbB1tQrxHR3,5.0,2.0,56.0,0.9444444444444444,False
00df647ee4bf7173642f,Question_Jr4Wz5jLqmN01KUwHa7g,4.0,2.0,94.0,0.9782608695652174,False
00df647ee4bf7173642f,Question_Mh4CZIsrEfxkP1wXtOYV,4.0,2.0,41.0,0.9487179487179487,False
00df647ee4bf7173642f,Question_NixCn84GdK2tySa5rB1V,4.0,2.0,48.0,0.9565217391304348,False
00df647ee4bf7173642f,Question_Ou3f2Wt9BqExm5DpN7Zk,5.0,2.0,47.0,0.9333333333333333,False
00df647ee4bf7173642f,Question_QRm48lXxzdP7Tn1WgNOf,6.0,2.0,27.0,0.84,False
00df647ee4bf7173642f,Question_TmKaGvfNoXYq4FZ2JrBu,6.0,2.0,33.0,0.8709677419354839,False
00df647ee4bf7173642f,Question_UXqN1F7G3Sbldz02vZne,4.0,2.0,29.0,0.9259259259259259,False
00df647ee4bf7173642f,Question_VgKw8PjY1FR6cm2QI9XW,4.0,2.0,11.0,0.7777777777777778,False
00df647ee4bf7173642f,Question_X3wF8QlTyi4mZkDp9Kae,4.0,2.0,21.0,0.8947368421052632,False
00df647ee4bf7173642f,Question_YWXHr4G6Cl7bEm9iF2kQ,5.0,2.0,38.0,0.9166666666666666,False
00df647ee4bf7173642f,Question_ZTbD7mxr2OUp8Fz6iNjy,4.0,2.0,30.0,0.9285714285714286,False
00df647ee4bf7173642f,Question_bumGRTJ0c8p4v5D6eHZa,18.0,2.0,42.0,0.6,False
00df647ee4bf7173642f,Question_fZrP3FJ4ebUogW9V7taS,6.0,2.0,18.0,0.75,False
00df647ee4bf7173642f,Question_h7pXNg80nJbw1C4kAPRm,4.0,2.0,54.0,0.9615384615384616,False
00df647ee4bf7173642f,Question_hZ5wXofebmTlzKB1jNcP,3.0,2.0,29.0,0.9629629629629629,False
00df647ee4bf7173642f,Question_lU2wvHSZq7m43xiVroBc,4.0,2.0,42.0,0.95,False
00df647ee4bf7173642f,Question_n2BTxIGw1Mc3Zo6RLdUe,4.0,2.0,37.0,0.9428571428571428,False
00df647ee4bf7173642f,Question_oCjnFLbIs4Uxwek9rBpu,10.0,2.0,27.0,0.68,False
00df647ee4bf7173642f,Question_pVKXjZn0BkSwYcsa7C31,4.0,2.0,51.0,0.9591836734693877,False
00df647ee4bf7173642f,Question_q7OpB2zCMmW9wS8uNt3H,4.0,2.0,26.0,0.9166666666666666,False
00df647ee4bf7173642f,Question_rvB9mVE6Kbd8jAY4NwPx,4.0,2.0,19.0,0.8823529411764706,False
00df647ee4bf7173642f,Question_s6VmP1G4UbEQWRYHK9Fd,5.0,2.0,50.0,0.9375,False
00df647ee4bf7173642f,Question_tgOjrpZLw4RdVzQx85h6,3.0,2.0,109.0,0.9906542056074766,False
00df647ee4bf7173642f,Question_x2Fy7rZ3SwYl9jMQkpOD,4.0,2.0,52.0,0.96,False
00df647ee4bf7173642f,Question_x2L7AqbMuTjCwPFy6vNr,4.0,2.0,28.0,0.9230769230769231,False
00df647ee4bf7173642f,Question_xqlJkmRaP0otZcX4fK3W,3.0,2.0,46.0,0.9772727272727273,False
0107f72b66cbd1a0926d,Question_3MwAFlmNO8EKrpY5zjUd,4.0,2.0,24.0,0.9090909090909091,False
0107f72b66cbd1a0926d,Question_3oPyUzDmQtcMfLpGZ0jW,4.0,2.0,18.0,0.875,False
0107f72b66cbd1a0926d,Question_4nHcauCQ0Y6Pm8DgKlLo,4.0,2.0,27.0,0.92,False
0107f72b66cbd1a0926d,Question_5fgqjSBwTPG7KUV3it6O,3.0,2.0,31.0,0.9655172413793104,False
0107f72b66cbd1a0926d,Question_62XbhBvJ8NUSnApgDL94,3.0,2.0,24.0,0.9545454545454546,False
0107f72b66cbd1a0926d,Question_6RQj2gF3OeK5AmDvThUV,4.0,2.0,42.0,0.95,False
0107f72b66cbd1a0926d,Question_7NJzCXUPcvQF4Mkfh9Wr,11.0,2.0,30.0,0.6785714285714286,False
0107f72b66cbd1a0926d,Question_Az73sM0rHfWVKuc4X2kL,3.0,2.0,42.0,0.975,False
0107f72b66cbd1a0926d,Question_BW0ItEaymH3TkD6S15JF,3.0,2.0,20.0,0.9444444444444444,False
0107f72b66cbd1a0926d,Question_EhVPdmlB31M8WKGqL0wc,2.0,2.0,29.0,1.0,True
0107f72b66cbd1a0926d,Question_Ej5mBw9rsOUKkFycGvz2,6.0,2.0,26.0,0.8333333333333334,False
0107f72b66cbd1a0926d,Question_FNg8X9v5zcbB1tQrxHR3,3.0,2.0,56.0,0.9814814814814815,False
0107f72b66cbd1a0926d,Question_Jr4Wz5jLqmN01KUwHa7g,3.0,2.0,94.0,0.9891304347826086,False
0107f72b66cbd1a0926d,Question_Mh4CZIsrEfxkP1wXtOYV,3.0,2.0,41.0,0.9743589743589743,False
0107f72b66cbd1a0926d,Question_NixCn84GdK2tySa5rB1V,4.0,2.0,48.0,0.9565217391304348,False
0107f72b66cbd1a0926d,Question_Ou3f2Wt9BqExm5DpN7Zk,2.0,2.0,47.0,1.0,True
0107f72b66cbd1a0926d,Question_QRm48lXxzdP7Tn1WgNOf,3.0,2.0,27.0,0.96,False
0107f72b66cbd1a0926d,Question_TmKaGvfNoXYq4FZ2JrBu,4.0,2.0,33.0,0.9354838709677419,False
0107f72b66cbd1a0926d,Question_UXqN1F7G3Sbldz02vZne,2.0,2.0,29.0,1.0,True
0107f72b66cbd1a0926d,Question_VgKw8PjY1FR6cm2QI9XW,4.0,2.0,11.0,0.7777777777777778,False
0107f72b66cbd1a0926d,Question_X3wF8QlTyi4mZkDp9Kae,2.0,2.0,21.0,1.0,True
0107f72b66cbd1a0926d,Question_YWXHr4G6Cl7bEm9iF2kQ,3.0,2.0,38.0,0.9722222222222222,False
0107f72b66cbd1a0926d,Question_ZTbD7mxr2OUp8Fz6iNjy,3.0,2.0,30.0,0.9642857142857143,False
0107f72b66cbd1a0926d,Question_bumGRTJ0c8p4v5D6eHZa,2.0,2.0,42.0,1.0,True
0107f72b66cbd1a0926d,Question_fZrP3FJ4ebUogW9V7taS,4.0,2.0,18.0,0.875,False
0107f72b66cbd1a0926d,Question_h7pXNg80nJbw1C4kAPRm,4.0,2.0,54.0,0.9615384615384616,False
0107f72b66cbd1a0926d,Question_hZ5wXofebmTlzKB1jNcP,2.0,2.0,29.0,1.0,True
0107f72b66cbd1a0926d,Question_lU2wvHSZq7m43xiVroBc,2.0,2.0,42.0,1.0,True
0107f72b66cbd1a0926d,Question_n2BTxIGw1Mc3Zo6RLdUe,3.0,2.0,37.0,0.9714285714285714,False
0107f72b66cbd1a0926d,Question_oCjnFLbIs4Uxwek9rBpu,6.0,2.0,27.0,0.84,False
0107f72b66cbd1a0926d,Question_pVKXjZn0BkSwYcsa7C31,3.0,2.0,51.0,0.9795918367346939,False
0107f72b66cbd1a0926d,Question_q7OpB2zCMmW9wS8uNt3H,2.0,2.0,26.0,1.0,True
0107f72b66cbd1a0926d,Question_rvB9mVE6Kbd8jAY4NwPx,2.0,2.0,19.0,1.0,True
0107f72b66cbd1a0926d,Question_s6VmP1G4UbEQWRYHK9Fd,4.0,2.0,50.0,0.9583333333333334,False
0107f72b66cbd1a0926d,Question_tgOjrpZLw4RdVzQx85h6,4.0,2.0,109.0,0.9813084112149533,False
0107f72b66cbd1a0926d,Question_x2Fy7rZ3SwYl9jMQkpOD,3.0,2.0,52.0,0.98,False
0107f72b66cbd1a0926d,Question_x2L7AqbMuTjCwPFy6vNr,13.0,2.0,28.0,0.5769230769230769,False
0107f72b66cbd1a0926d,Question_xqlJkmRaP0otZcX4fK3W,2.0,2.0,46.0,1.0,True
011d454f199c123d44ad,Question_3MwAFlmNO8EKrpY5zjUd,2.0,2.0,24.0,1.0,True
011d454f199c123d44ad,Question_3oPyUzDmQtcMfLpGZ0jW,3.0,2.0,18.0,0.9375,False
011d454f199c123d44ad,Question_4nHcauCQ0Y6Pm8DgKlLo,4.0,2.0,27.0,0.92,False
011d454f199c123d44ad,Question_5fgqjSBwTPG7KUV3it6O,3.0,2.0,31.0,0.9655172413793104,False
011d454f199c123d44ad,Question_62XbhBvJ8NUSnApgDL94,3.0,2.0,24.0,0.9545454545454546,False
011d454f199c123d44ad,Question_6RQj2gF3OeK5AmDvThUV,7.0,2.0,42.0,0.875,False
011d454f199c123d44ad,Question_7NJzCXUPcvQF4Mkfh9Wr,3.0,2.0,30.0,0.9642857142857143,False
011d454f199c123d44ad,Question_Az73sM0rHfWVKuc4X2kL,3.0,2.0,42.0,0.975,False
011d454f199c123d44ad,Question_BW0ItEaymH3TkD6S15JF,3.0,2.0,20.0,0.9444444444444444,False
011d454f199c123d44ad,Question_EhVPdmlB31M8WKGqL0wc,2.0,2.0,29.0,1.0,True
011d454f199c123d44ad,Question_Ej5mBw9rsOUKkFycGvz2,3.0,2.0,26.0,0.9583333333333334,False
011d454f199c123d44ad,Question_FNg8X9v5zcbB1tQrxHR3,2.0,2.0,56.0,1.0,True
011d454f199c123d44ad,Question_Jr4Wz5jLqmN01KUwHa7g,3.0,2.0,94.0,0.9891304347826086,False
011d454f199c123d44ad,Question_Mh4CZIsrEfxkP1wXtOYV,3.0,2.0,41.0,0.9743589743589743,False
011d454f199c123d44ad,Question_NixCn84GdK2tySa5rB1V,5.0,2.0,48.0,0.9347826086956522,False
011d454f199c123d44ad,Question_Ou3f2Wt9BqExm5DpN7Zk,2.0,2.0,47.0,1.0,True
011d454f199c123d44ad,Question_QRm48lXxzdP7Tn1WgNOf,2.0,2.0,27.0,1.0,True
011d454f199c123d44ad,Question_TmKaGvfNoXYq4FZ2JrBu,2.0,2.0,33.0,1.0,True
011d454f199c123d44ad,Question_UXqN1F7G3Sbldz02vZne,3.0,2.0,29.0,0.9629629629629629,False
011d454f199c123d44ad,Question_VgKw8PjY1FR6cm2QI9XW,3.0,2.0,11.0,0.8888888888888888,False
011d454f199c123d44ad,Question_X3wF8QlTyi4mZkDp9Kae,4.0,2.0,21.0,0.8947368421052632,False
011d454f199c123d44ad,Question_YWXHr4G6Cl7bEm9iF2kQ,3.0,2.0,38.0,0.9722222222222222,False
011d454f199c123d44ad,Question_ZTbD7mxr2OUp8Fz6iNjy,4.0,2.0,30.0,0.9285714285714286,False
011d454f199c123d44ad,Question_bumGRTJ0c8p4v5D6eHZa,3.0,2.0,42.0,0.975,False
011d454f199c123d44ad,Question_fZrP3FJ4ebUogW9V7taS,3.0,2.0,18.0,0.9375,False
011d454f199c123d44ad,Question_h7pXNg80nJbw1C4kAPRm,3.0,2.0,54.0,0.9807692307692307,False
011d454f199c123d44ad,Question_hZ5wXofebmTlzKB1jNcP,3.0,2.0,29.0,0.9629629629629629,False
011d454f199c123d44ad,Question_lU2wvHSZq7m43xiVroBc,3.0,2.0,42.0,0.975,False
011d454f199c123d44ad,Question_n2BTxIGw1Mc3Zo6RLdUe,2.0,2.0,37.0,1.0,True
011d454f199c123d44ad,Question_oCjnFLbIs4Uxwek9rBpu,3.0,2.0,27.0,0.96,False
011d454f199c123d44ad,Question_pVKXjZn0BkSwYcsa7C31,3.0,2.0,51.0,0.9795918367346939,False
011d454f199c123d44ad,Question_q7OpB2zCMmW9wS8uNt3H,2.0,2.0,26.0,1.0,True
011d454f199c123d44ad,Question_rvB9mVE6Kbd8jAY4NwPx,2.0,2.0,19.0,1.0,True
011d454f199c123d44ad,Question_s6VmP1G4UbEQWRYHK9Fd,3.0,2.0,50.0,0.9791666666666666,False
011d454f199c123d44ad,Question_tgOjrpZLw4RdVzQx85h6,2.0,2.0,109.0,1.0,True
011d454f199c123d44ad,Question_x2Fy7rZ3SwYl9jMQkpOD,3.0,2.0,52.0,0.98,False
011d454f199c123d44ad,Question_x2L7AqbMuTjCwPFy6vNr,3.0,2.0,28.0,0.9615384615384616,False
011d454f199c123d44ad,Question_xqlJkmRaP0otZcX4fK3W,2.0,2.0,46.0,1.0,True
01558eef77a8d39b7103,Question_3MwAFlmNO8EKrpY5zjUd,4.0,2.0,24.0,0.9090909090909091,False
01558eef77a8d39b7103,Question_3oPyUzDmQtcMfLpGZ0jW,4.0,2.0,18.0,0.875,False
01558eef77a8d39b7103,Question_4nHcauCQ0Y6Pm8DgKlLo,3.0,2.0,27.0,0.96,False
01558eef77a8d39b7103,Question_5fgqjSBwTPG7KUV3it6O,4.0,2.0,31.0,0.9310344827586207,False
01558eef77a8d39b7103,Question_62XbhBvJ8NUSnApgDL94,5.0,2.0,24.0,0.8636363636363636,False
01558eef77a8d39b7103,Question_6RQj2gF3OeK5AmDvThUV,5.0,2.0,42.0,0.925,False
01558eef77a8d39b7103,Question_7NJzCXUPcvQF4Mkfh9Wr,4.0,2.0,30.0,0.9285714285714286,False
01558eef77a8d39b7103,Question_Az73sM0rHfWVKuc4X2kL,3.0,2.0,42.0,0.975,False
01558eef77a8d39b7103,Question_BW0ItEaymH3TkD6S15JF,4.0,2.0,20.0,0.8888888888888888,False
01558eef77a8d39b7103,Question_EhVPdmlB31M8WKGqL0wc,4.0,2.0,29.0,0.9259259259259259,False
01558eef77a8d39b7103,Question_Ej5mBw9rsOUKkFycGvz2,6.0,2.0,26.0,0.8333333333333334,False
01558eef77a8d39b7103,Question_FNg8X9v5zcbB1tQrxHR3,4.0,2.0,56.0,0.9629629629629629,False
01558eef77a8d39b7103,Question_Jr4Wz5jLqmN01KUwHa7g,4.0,2.0,94.0,0.9782608695652174,False
01558eef77a8d39b7103,Question_Mh4CZIsrEfxkP1wXtOYV,3.0,2.0,41.0,0.9743589743589743,False
01558eef77a8d39b7103,Question_NixCn84GdK2tySa5rB1V,4.0,2.0,48.0,0.9565217391304348,False
01558eef77a8d39b7103,Question_Ou3f2Wt9BqExm5DpN7Zk,3.0,2.0,47.0,0.9777777777777777,False
01558eef77a8d39b7103,Question_QRm48lXxzdP7Tn1WgNOf,3.0,2.0,27.0,0.96,False
01558eef77a8d39b7103,Question_TmKaGvfNoXYq4FZ2JrBu,3.0,2.0,33.0,0.967741935483871,False
01558eef77a8d39b7103,Question_UXqN1F7G3Sbldz02vZne,3.0,2.0,29.0,0.9629629629629629,False
01558eef77a8d39b7103,Question_VgKw8PjY1FR6cm2QI9XW,3.0,2.0,11.0,0.8888888888888888,False
01558eef77a8d39b7103,Question_X3wF8QlTyi4mZkDp9Kae,3.0,2.0,21.0,0.9473684210526315,False
01558eef77a8d39b7103,Question_YWXHr4G6Cl7bEm9iF2kQ,4.0,2.0,38.0,0.9444444444444444,False
01558eef77a8d39b7103,Question_ZTbD7mxr2OUp8Fz6iNjy,4.0,2.0,30.0,0.9285714285714286,False
01558eef77a8d39b7103,Question_bumGRTJ0c8p4v5D6eHZa,3.0,2.0,42.0,0.975,False
01558eef77a8d39b7103,Question_fZrP3FJ4ebUogW9V7taS,3.0,2.0,18.0,0.9375,False
01558eef77a8d39b7103,Question_h7pXNg80nJbw1C4kAPRm,5.0,2.0,54.0,0.9423076923076923,False
01558eef77a8d39b7103,Question_hZ5wXofebmTlzKB1jNcP,4.0,2.0,29.0,0.9259259259259259,False
01558eef77a8d39b7103,Question_lU2wvHSZq7m43xiVroBc,4.0,2.0,42.0,0.95,False
01558eef77a8d39b7103,Question_n2BTxIGw1Mc3Zo6RLdUe,4.0,2.0,37.0,0.9428571428571428,False
01558eef77a8d39b7103,Question_oCjnFLbIs4Uxwek9rBpu,4.0,2.0,27.0,0.92,False
01558eef77a8d39b7103,Question_pVKXjZn0BkSwYcsa7C31,5.0,2.0,51.0,0.9387755102040817,False
01558eef77a8d39b7103,Question_q7OpB2zCMmW9wS8uNt3H,3.0,2.0,26.0,0.9583333333333334,False
01558eef77a8d39b7103,Question_rvB9mVE6Kbd8jAY4NwPx,3.0,2.0,19.0,0.9411764705882353,False
01558eef77a8d39b7103,Question_s6VmP1G4UbEQWRYHK9Fd,4.0,2.0,50.0,0.9583333333333334,False
01558eef77a8d39b7103,Question_tgOjrpZLw4RdVzQx85h6,3.0,2.0,109.0,0.9906542056074766,False
01558eef77a8d39b7103,Question_x2Fy7rZ3SwYl9jMQkpOD,6.0,2.0,52.0,0.92,False
01558eef77a8d39b7103,Question_x2L7AqbMuTjCwPFy6vNr,3.0,2.0,28.0,0.9615384615384616,False
01558eef77a8d39b7103,Question_xqlJkmRaP0otZcX4fK3W,4.0,2.0,46.0,0.9545454545454546,False
016226278e6a69e10aa4,Question_3MwAFlmNO8EKrpY5zjUd,4.0,2.0,24.0,0.9090909090909091,False
016226278e6a69e10aa4,Question_3oPyUzDmQtcMfLpGZ0jW,10.0,2.0,18.0,0.5,False
016226278e6a69e10aa4,Question_4nHcauCQ0Y6Pm8DgKlLo,5.0,2.0,27.0,0.88,False
016226278e6a69e10aa4,Question_5fgqjSBwTPG7KUV3it6O,6.0,2.0,31.0,0.8620689655172413,False
016226278e6a69e10aa4,Question_62XbhBvJ8NUSnApgDL94,2.0,2.0,24.0,1.0,True
016226278e6a69e10aa4,Question_6RQj2gF3OeK5AmDvThUV,8.0,2.0,42.0,0.85,False
016226278e6a69e10aa4,Question_7NJzCXUPcvQF4Mkfh9Wr,4.0,2.0,30.0,0.9285714285714286,False
016226278e6a69e10aa4,Question_Az73sM0rHfWVKuc4X2kL,4.0,2.0,42.0,0.95,False
016226278e6a69e10aa4,Question_BW0ItEaymH3TkD6S15JF,4.0,2.0,20.0,0.8888888888888888,False
016226278e6a69e10aa4,Question_EhVPdmlB31M8WKGqL0wc,4.0,2.0,29.0,0.9259259259259259,False
