student_ID,title_ID,mastery_level
0088dc183f73c83f763e,Question_tgOjrpZLw4RdVzQx85h6,0.522832890336963
0088dc183f73c83f763e,Question_x2Fy7rZ3SwYl9jMQkpOD,0.4936086105675146
0088dc183f73c83f763e,Question_x2L7AqbMuTjCwPFy6vNr,0.616577480490524
0088dc183f73c83f763e,Question_xqlJkmRaP0otZcX4fK3W,0.8858423686405337
00cbf05221bb479e66c3,Question_3MwAFlmNO8EKrpY5zjUd,0.46011842563566707
00cbf05221bb479e66c3,Question_3oPyUzDmQtcMfLpGZ0jW,0.49736435997400913
00cbf05221bb479e66c3,Question_4nHcauCQ0Y6Pm8DgKlLo,0.720140350877193
00cbf05221bb479e66c3,Question_5fgqjSBwTPG7KUV3it6O,0.635024630541872
00cbf05221bb479e66c3,Question_62XbhBvJ8NUSnApgDL94,0.2871017871017871
00cbf05221bb479e66c3,Question_6RQj2gF3OeK5AmDvThUV,0.6145078740157481
00cbf05221bb479e66c3,Question_7NJzCXUPcvQF4Mkfh9Wr,0.49950119712689545
00cbf05221bb479e66c3,Question_Az73sM0rHfWVKuc4X2kL,0.4846794871794872
00cbf05221bb479e66c3,Question_BW0ItEaymH3TkD6S15JF,0.4177871148459384
00cbf05221bb479e66c3,Question_EhVPdmlB31M8WKGqL0wc,0.530718954248366
00cbf05221bb479e66c3,Question_Ej5mBw9rsOUKkFycGvz2,0.5950354609929078
00cbf05221bb479e66c3,Question_FNg8X9v5zcbB1tQrxHR3,0.848665425201738
00cbf05221bb479e66c3,Question_Jr4Wz5jLqmN01KUwHa7g,0.6684019832189169
00cbf05221bb479e66c3,Question_Mh4CZIsrEfxkP1wXtOYV,0.5950021729682746
00cbf05221bb479e66c3,Question_NixCn84GdK2tySa5rB1V,0.49982872200263506
00cbf05221bb479e66c3,Question_Ou3f2Wt9BqExm5DpN7Zk,0.4336842105263157
00cbf05221bb479e66c3,Question_QRm48lXxzdP7Tn1WgNOf,0.49652554744525546
00cbf05221bb479e66c3,Question_TmKaGvfNoXYq4FZ2JrBu,0.43481182795698925
00cbf05221bb479e66c3,Question_UXqN1F7G3Sbldz02vZne,0.5099308878256248
00cbf05221bb479e66c3,Question_VgKw8PjY1FR6cm2QI9XW,0.5644817927170869
00cbf05221bb479e66c3,Question_X3wF8QlTyi4mZkDp9Kae,0.4828406633020908
00cbf05221bb479e66c3,Question_YWXHr4G6Cl7bEm9iF2kQ,0.5664492753623188
00cbf05221bb479e66c3,Question_ZTbD7mxr2OUp8Fz6iNjy,0.8084859584859585
00cbf05221bb479e66c3,Question_bumGRTJ0c8p4v5D6eHZa,0.5043543826578699
00cbf05221bb479e66c3,Question_fZrP3FJ4ebUogW9V7taS,0.4680224867724867
00cbf05221bb479e66c3,Question_h7pXNg80nJbw1C4kAPRm,0.5270324807935427
00cbf05221bb479e66c3,Question_hZ5wXofebmTlzKB1jNcP,0.49690821256038653
00cbf05221bb479e66c3,Question_lU2wvHSZq7m43xiVroBc,0.6119184652278178
00cbf05221bb479e66c3,Question_n2BTxIGw1Mc3Zo6RLdUe,0.5370168067226891
00cbf05221bb479e66c3,Question_oCjnFLbIs4Uxwek9rBpu,0.5951111111111111
00cbf05221bb479e66c3,Question_pVKXjZn0BkSwYcsa7C31,0.6552210884353742
00cbf05221bb479e66c3,Question_q7OpB2zCMmW9wS8uNt3H,0.4186443746982134
00cbf05221bb479e66c3,Question_rvB9mVE6Kbd8jAY4NwPx,0.47282913165266094
00cbf05221bb479e66c3,Question_s6VmP1G4UbEQWRYHK9Fd,0.499636287625418
00cbf05221bb479e66c3,Question_tgOjrpZLw4RdVzQx85h6,0.5435920677110766
00cbf05221bb479e66c3,Question_x2Fy7rZ3SwYl9jMQkpOD,0.5200547945205479
00cbf05221bb479e66c3,Question_x2L7AqbMuTjCwPFy6vNr,0.5110702341137123
00cbf05221bb479e66c3,Question_xqlJkmRaP0otZcX4fK3W,0.5141923825410064
00df647ee4bf7173642f,Question_3MwAFlmNO8EKrpY5zjUd,0.4178547090091318
00df647ee4bf7173642f,Question_3oPyUzDmQtcMfLpGZ0jW,0.4681635802469136
00df647ee4bf7173642f,Question_4nHcauCQ0Y6Pm8DgKlLo,0.4326416040100251
00df647ee4bf7173642f,Question_5fgqjSBwTPG7KUV3it6O,0.37680250783699054
00df647ee4bf7173642f,Question_62XbhBvJ8NUSnApgDL94,0.39181818181818173
00df647ee4bf7173642f,Question_6RQj2gF3OeK5AmDvThUV,0.5105391989044847
00df647ee4bf7173642f,Question_7NJzCXUPcvQF4Mkfh9Wr,0.52829209896249
00df647ee4bf7173642f,Question_Az73sM0rHfWVKuc4X2kL,0.42519230769230776
00df647ee4bf7173642f,Question_BW0ItEaymH3TkD6S15JF,0.4599439775910364
00df647ee4bf7173642f,Question_EhVPdmlB31M8WKGqL0wc,0.4717273576097106
00df647ee4bf7173642f,Question_Ej5mBw9rsOUKkFycGvz2,0.5293439716312056
00df647ee4bf7173642f,Question_FNg8X9v5zcbB1tQrxHR3,0.4522489614668386
00df647ee4bf7173642f,Question_Jr4Wz5jLqmN01KUwHa7g,0.49803966437833713
00df647ee4bf7173642f,Question_Mh4CZIsrEfxkP1wXtOYV,0.5243248277146582
00df647ee4bf7173642f,Question_NixCn84GdK2tySa5rB1V,0.8142292490118578
00df647ee4bf7173642f,Question_Ou3f2Wt9BqExm5DpN7Zk,0.4764912280701754
00df647ee4bf7173642f,Question_QRm48lXxzdP7Tn1WgNOf,0.3827612095933264
00df647ee4bf7173642f,Question_TmKaGvfNoXYq4FZ2JrBu,0.5149361559139786
00df647ee4bf7173642f,Question_UXqN1F7G3Sbldz02vZne,0.5233667502088555
00df647ee4bf7173642f,Question_VgKw8PjY1FR6cm2QI9XW,0.4198879551820728
00df647ee4bf7173642f,Question_X3wF8QlTyi4mZkDp9Kae,0.43451694304253785
00df647ee4bf7173642f,Question_YWXHr4G6Cl7bEm9iF2kQ,0.34198872785829304
00df647ee4bf7173642f,Question_ZTbD7mxr2OUp8Fz6iNjy,0.6033577533577534
00df647ee4bf7173642f,Question_bumGRTJ0c8p4v5D6eHZa,0.44435438265787
00df647ee4bf7173642f,Question_fZrP3FJ4ebUogW9V7taS,0.37092592592592594
00df647ee4bf7173642f,Question_h7pXNg80nJbw1C4kAPRm,0.47120490129339687
00df647ee4bf7173642f,Question_hZ5wXofebmTlzKB1jNcP,0.44714975845410615
00df647ee4bf7173642f,Question_lU2wvHSZq7m43xiVroBc,0.5564628297362111
00df647ee4bf7173642f,Question_n2BTxIGw1Mc3Zo6RLdUe,0.48187675070028013
00df647ee4bf7173642f,Question_oCjnFLbIs4Uxwek9rBpu,0.47022222222222226
00df647ee4bf7173642f,Question_pVKXjZn0BkSwYcsa7C31,0.5155328798185941
00df647ee4bf7173642f,Question_q7OpB2zCMmW9wS8uNt3H,0.4177954668105774
00df647ee4bf7173642f,Question_rvB9mVE6Kbd8jAY4NwPx,0.796372549019608
00df647ee4bf7173642f,Question_s6VmP1G4UbEQWRYHK9Fd,0.4233235785953177
00df647ee4bf7173642f,Question_tgOjrpZLw4RdVzQx85h6,0.4335876989911115
00df647ee4bf7173642f,Question_x2Fy7rZ3SwYl9jMQkpOD,0.4848036529680365
00df647ee4bf7173642f,Question_x2L7AqbMuTjCwPFy6vNr,0.4925752508361204
00df647ee4bf7173642f,Question_xqlJkmRaP0otZcX4fK3W,0.4689616346955796
0107f72b66cbd1a0926d,Question_3MwAFlmNO8EKrpY5zjUd,0.47732497387669803
0107f72b66cbd1a0926d,Question_3oPyUzDmQtcMfLpGZ0jW,0.5266975308641976
0107f72b66cbd1a0926d,Question_4nHcauCQ0Y6Pm8DgKlLo,0.868982456140351
0107f72b66cbd1a0926d,Question_5fgqjSBwTPG7KUV3it6O,0.49822660098522165
0107f72b66cbd1a0926d,Question_62XbhBvJ8NUSnApgDL94,0.49576534576534576
0107f72b66cbd1a0926d,Question_6RQj2gF3OeK5AmDvThUV,0.8330314960629922
0107f72b66cbd1a0926d,Question_7NJzCXUPcvQF4Mkfh9Wr,0.4377613727055068
0107f72b66cbd1a0926d,Question_Az73sM0rHfWVKuc4X2kL,0.8309615384615385
0107f72b66cbd1a0926d,Question_BW0ItEaymH3TkD6S15JF,0.873249299719888
0107f72b66cbd1a0926d,Question_EhVPdmlB31M8WKGqL0wc,0.7631372549019607
0107f72b66cbd1a0926d,Question_Ej5mBw9rsOUKkFycGvz2,0.5960992907801419
0107f72b66cbd1a0926d,Question_FNg8X9v5zcbB1tQrxHR3,0.8575729360645562
0107f72b66cbd1a0926d,Question_Jr4Wz5jLqmN01KUwHa7g,0.8142829900839054
0107f72b66cbd1a0926d,Question_Mh4CZIsrEfxkP1wXtOYV,0.8279009126466753
0107f72b66cbd1a0926d,Question_NixCn84GdK2tySa5rB1V,0.6369565217391304
0107f72b66cbd1a0926d,Question_Ou3f2Wt9BqExm5DpN7Zk,0.6456140350877193
0107f72b66cbd1a0926d,Question_QRm48lXxzdP7Tn1WgNOf,0.8296058394160584
0107f72b66cbd1a0926d,Question_TmKaGvfNoXYq4FZ2JrBu,0.5059576612903226
0107f72b66cbd1a0926d,Question_UXqN1F7G3Sbldz02vZne,0.5364912280701755
0107f72b66cbd1a0926d,Question_VgKw8PjY1FR6cm2QI9XW,0.826610644257703
0107f72b66cbd1a0926d,Question_X3wF8QlTyi4mZkDp9Kae,0.6520547945205479
0107f72b66cbd1a0926d,Question_YWXHr4G6Cl7bEm9iF2kQ,0.6342753623188405
0107f72b66cbd1a0926d,Question_ZTbD7mxr2OUp8Fz6iNjy,0.6927045177045177
0107f72b66cbd1a0926d,Question_bumGRTJ0c8p4v5D6eHZa,0.8920829406220546
0107f72b66cbd1a0926d,Question_fZrP3FJ4ebUogW9V7taS,0.48953703703703705
0107f72b66cbd1a0926d,Question_h7pXNg80nJbw1C4kAPRm,0.5349217154526889
0107f72b66cbd1a0926d,Question_hZ5wXofebmTlzKB1jNcP,0.8965217391304348
0107f72b66cbd1a0926d,Question_lU2wvHSZq7m43xiVroBc,0.5039054470709147
0107f72b66cbd1a0926d,Question_n2BTxIGw1Mc3Zo6RLdUe,0.8311344537815126
0107f72b66cbd1a0926d,Question_oCjnFLbIs4Uxwek9rBpu,0.6364444444444445
0107f72b66cbd1a0926d,Question_pVKXjZn0BkSwYcsa7C31,0.5355442176870748
0107f72b66cbd1a0926d,Question_q7OpB2zCMmW9wS8uNt3H,0.581651376146789
0107f72b66cbd1a0926d,Question_rvB9mVE6Kbd8jAY4NwPx,0.8383333333333333
0107f72b66cbd1a0926d,Question_s6VmP1G4UbEQWRYHK9Fd,0.5411645962732918
0107f72b66cbd1a0926d,Question_tgOjrpZLw4RdVzQx85h6,0.8833833490525593
0107f72b66cbd1a0926d,Question_x2Fy7rZ3SwYl9jMQkpOD,0.5725388127853881
0107f72b66cbd1a0926d,Question_x2L7AqbMuTjCwPFy6vNr,0.7035117056856187
0107f72b66cbd1a0926d,Question_xqlJkmRaP0otZcX4fK3W,0.572782874617737
011d454f199c123d44ad,Question_3MwAFlmNO8EKrpY5zjUd,0.5260188087774296
011d454f199c123d44ad,Question_3oPyUzDmQtcMfLpGZ0jW,0.43865740740740744
011d454f199c123d44ad,Question_4nHcauCQ0Y6Pm8DgKlLo,0.4492057416267943
011d454f199c123d44ad,Question_5fgqjSBwTPG7KUV3it6O,0.49679802955665026
011d454f199c123d44ad,Question_62XbhBvJ8NUSnApgDL94,0.6265345765345766
011d454f199c123d44ad,Question_6RQj2gF3OeK5AmDvThUV,0.4245078740157481
011d454f199c123d44ad,Question_7NJzCXUPcvQF4Mkfh9Wr,0.8501795690343177
011d454f199c123d44ad,Question_Az73sM0rHfWVKuc4X2kL,0.5704487179487179
011d454f199c123d44ad,Question_BW0ItEaymH3TkD6S15JF,0.45224089635854336
011d454f199c123d44ad,Question_EhVPdmlB31M8WKGqL0wc,0.5733333333333334
011d454f199c123d44ad,Question_Ej5mBw9rsOUKkFycGvz2,0.836436170212766
011d454f199c123d44ad,Question_FNg8X9v5zcbB1tQrxHR3,0.5620111731843576
011d454f199c123d44ad,Question_Jr4Wz5jLqmN01KUwHa7g,0.5068605879246612
011d454f199c123d44ad,Question_Mh4CZIsrEfxkP1wXtOYV,0.53129074315515
011d454f199c123d44ad,Question_NixCn84GdK2tySa5rB1V,0.449828722002635
011d454f199c123d44ad,Question_Ou3f2Wt9BqExm5DpN7Zk,0.4290726817042606
011d454f199c123d44ad,Question_QRm48lXxzdP7Tn1WgNOf,0.6386861313868614
011d454f199c123d44ad,Question_TmKaGvfNoXYq4FZ2JrBu,0.6328125
011d454f199c123d44ad,Question_UXqN1F7G3Sbldz02vZne,0.884578111946533
011d454f199c123d44ad,Question_VgKw8PjY1FR6cm2QI9XW,0.8532212885154062
011d454f199c123d44ad,Question_X3wF8QlTyi4mZkDp9Kae,0.7697909156452777
011d454f199c123d44ad,Question_YWXHr4G6Cl7bEm9iF2kQ,0.562391304347826
011d454f199c123d44ad,Question_ZTbD7mxr2OUp8Fz6iNjy,0.5666056166056166
011d454f199c123d44ad,Question_bumGRTJ0c8p4v5D6eHZa,0.6250793276782909
011d454f199c123d44ad,Question_fZrP3FJ4ebUogW9V7taS,0.5979166666666667
011d454f199c123d44ad,Question_h7pXNg80nJbw1C4kAPRm,0.49364079872929434
011d454f199c123d44ad,Question_hZ5wXofebmTlzKB1jNcP,0.6314975845410628
011d454f199c123d44ad,Question_lU2wvHSZq7m43xiVroBc,0.7917805755395684
011d454f199c123d44ad,Question_n2BTxIGw1Mc3Zo6RLdUe,0.5453781512605042
011d454f199c123d44ad,Question_oCjnFLbIs4Uxwek9rBpu,0.8875555555555555
011d454f199c123d44ad,Question_pVKXjZn0BkSwYcsa7C31,0.6452664399092971
011d454f199c123d44ad,Question_q7OpB2zCMmW9wS8uNt3H,0.6223241590214068
011d454f199c123d44ad,Question_rvB9mVE6Kbd8jAY4NwPx,0.835
011d454f199c123d44ad,Question_s6VmP1G4UbEQWRYHK9Fd,0.5714311594202898
011d454f199c123d44ad,Question_tgOjrpZLw4RdVzQx85h6,0.5671559633027523
011d454f199c123d44ad,Question_x2Fy7rZ3SwYl9jMQkpOD,0.5004579256360078
011d454f199c123d44ad,Question_x2L7AqbMuTjCwPFy6vNr,0.4763899272083415
011d454f199c123d44ad,Question_xqlJkmRaP0otZcX4fK3W,0.5333333333333333
01558eef77a8d39b7103,Question_3MwAFlmNO8EKrpY5zjUd,0.4317109387889788
01558eef77a8d39b7103,Question_3oPyUzDmQtcMfLpGZ0jW,0.8538580246913581
01558eef77a8d39b7103,Question_4nHcauCQ0Y6Pm8DgKlLo,0.6143157894736841
01558eef77a8d39b7103,Question_5fgqjSBwTPG7KUV3it6O,0.49454844006568144
01558eef77a8d39b7103,Question_62XbhBvJ8NUSnApgDL94,0.7650738150738152
01558eef77a8d39b7103,Question_6RQj2gF3OeK5AmDvThUV,0.8003346456692914
01558eef77a8d39b7103,Question_7NJzCXUPcvQF4Mkfh9Wr,0.8294094173982443
01558eef77a8d39b7103,Question_Az73sM0rHfWVKuc4X2kL,0.4468589743589743
01558eef77a8d39b7103,Question_BW0ItEaymH3TkD6S15JF,0.7859943977591037
01558eef77a8d39b7103,Question_EhVPdmlB31M8WKGqL0wc,0.8130718954248366
01558eef77a8d39b7103,Question_Ej5mBw9rsOUKkFycGvz2,0.549290780141844
01558eef77a8d39b7103,Question_FNg8X9v5zcbB1tQrxHR3,0.8240844196151459
01558eef77a8d39b7103,Question_Jr4Wz5jLqmN01KUwHa7g,0.397709427020236
01558eef77a8d39b7103,Question_Mh4CZIsrEfxkP1wXtOYV,0.5770534550195567
01558eef77a8d39b7103,Question_NixCn84GdK2tySa5rB1V,0.8111989459815547
01558eef77a8d39b7103,Question_Ou3f2Wt9BqExm5DpN7Zk,0.8178947368421053
01558eef77a8d39b7103,Question_QRm48lXxzdP7Tn1WgNOf,0.4955238629983155
01558eef77a8d39b7103,Question_TmKaGvfNoXYq4FZ2JrBu,0.5015725806451613
01558eef77a8d39b7103,Question_UXqN1F7G3Sbldz02vZne,0.8882873851294905
01558eef77a8d39b7103,Question_VgKw8PjY1FR6cm2QI9XW,0.49607843137254903
01558eef77a8d39b7103,Question_X3wF8QlTyi4mZkDp9Kae,0.8253064167267484
01558eef77a8d39b7103,Question_YWXHr4G6Cl7bEm9iF2kQ,0.5384057971014493
01558eef77a8d39b7103,Question_ZTbD7mxr2OUp8Fz6iNjy,0.7879731379731381
01558eef77a8d39b7103,Question_bumGRTJ0c8p4v5D6eHZa,0.5842059377945334
01558eef77a8d39b7103,Question_fZrP3FJ4ebUogW9V7taS,0.5127314814814815
01558eef77a8d39b7103,Question_h7pXNg80nJbw1C4kAPRm,0.8101259360108918
01558eef77a8d39b7103,Question_hZ5wXofebmTlzKB1jNcP,0.8134299516908213
01558eef77a8d39b7103,Question_lU2wvHSZq7m43xiVroBc,0.4675739408473222
01558eef77a8d39b7103,Question_n2BTxIGw1Mc3Zo6RLdUe,0.6696218487394958
01558eef77a8d39b7103,Question_oCjnFLbIs4Uxwek9rBpu,0.5777777777777777
01558eef77a8d39b7103,Question_pVKXjZn0BkSwYcsa7C31,0.4816326530612245
01558eef77a8d39b7103,Question_q7OpB2zCMmW9wS8uNt3H,0.5635448521916412
01558eef77a8d39b7103,Question_rvB9mVE6Kbd8jAY4NwPx,0.8623529411764707
01558eef77a8d39b7103,Question_s6VmP1G4UbEQWRYHK9Fd,0.5564855072463768
01558eef77a8d39b7103,Question_tgOjrpZLw4RdVzQx85h6,0.8109577295721513
01558eef77a8d39b7103,Question_x2Fy7rZ3SwYl9jMQkpOD,0.817095890410959
01558eef77a8d39b7103,Question_x2L7AqbMuTjCwPFy6vNr,0.5435340022296544
01558eef77a8d39b7103,Question_xqlJkmRaP0otZcX4fK3W,0.8166388657214345
016226278e6a69e10aa4,Question_3MwAFlmNO8EKrpY5zjUd,0.4961262875055979
016226278e6a69e10aa4,Question_3oPyUzDmQtcMfLpGZ0jW,0.32171229200214707
016226278e6a69e10aa4,Question_4nHcauCQ0Y6Pm8DgKlLo,0.8587368421052632
016226278e6a69e10aa4,Question_5fgqjSBwTPG7KUV3it6O,0.337192118226601
016226278e6a69e10aa4,Question_62XbhBvJ8NUSnApgDL94,0.5615384615384615
016226278e6a69e10aa4,Question_6RQj2gF3OeK5AmDvThUV,0.49944444444444447
016226278e6a69e10aa4,Question_7NJzCXUPcvQF4Mkfh9Wr,0.833878691141261
016226278e6a69e10aa4,Question_Az73sM0rHfWVKuc4X2kL,0.45320512820512815
016226278e6a69e10aa4,Question_BW0ItEaymH3TkD6S15JF,0.5249299719887955
016226278e6a69e10aa4,Question_EhVPdmlB31M8WKGqL0wc,0.6330718954248367
016226278e6a69e10aa4,Question_Ej5mBw9rsOUKkFycGvz2,0.5660587639311043
016226278e6a69e10aa4,Question_FNg8X9v5zcbB1tQrxHR3,0.8655183116076972
016226278e6a69e10aa4,Question_Jr4Wz5jLqmN01KUwHa7g,0.6338291380625476
016226278e6a69e10aa4,Question_Mh4CZIsrEfxkP1wXtOYV,0.826205997392438
016226278e6a69e10aa4,Question_NixCn84GdK2tySa5rB1V,0.8743741765480896
016226278e6a69e10aa4,Question_Ou3f2Wt9BqExm5DpN7Zk,0.4842105263157895
016226278e6a69e10aa4,Question_QRm48lXxzdP7Tn1WgNOf,0.5881459854014599
016226278e6a69e10aa4,Question_TmKaGvfNoXYq4FZ2JrBu,0.7872479838709678
016226278e6a69e10aa4,Question_UXqN1F7G3Sbldz02vZne,0.5660651629072683
016226278e6a69e10aa4,Question_VgKw8PjY1FR6cm2QI9XW,0.5137254901960784
016226278e6a69e10aa4,Question_X3wF8QlTyi4mZkDp9Kae,0.5084114395577986
016226278e6a69e10aa4,Question_YWXHr4G6Cl7bEm9iF2kQ,0.6197826086956522
016226278e6a69e10aa4,Question_ZTbD7mxr2OUp8Fz6iNjy,0.879029304029304
016226278e6a69e10aa4,Question_bumGRTJ0c8p4v5D6eHZa,0.5446921143575243
016226278e6a69e10aa4,Question_fZrP3FJ4ebUogW9V7taS,0.46620370370370373
016226278e6a69e10aa4,Question_h7pXNg80nJbw1C4kAPRm,0.5378205128205129
016226278e6a69e10aa4,Question_hZ5wXofebmTlzKB1jNcP,0.5005797101449276
016226278e6a69e10aa4,Question_lU2wvHSZq7m43xiVroBc,0.46282374100719426
016226278e6a69e10aa4,Question_n2BTxIGw1Mc3Zo6RLdUe,0.5478011204481792
016226278e6a69e10aa4,Question_oCjnFLbIs4Uxwek9rBpu,0.482
016226278e6a69e10aa4,Question_pVKXjZn0BkSwYcsa7C31,0.5452664399092971
016226278e6a69e10aa4,Question_q7OpB2zCMmW9wS8uNt3H,0.49187544107268877
016226278e6a69e10aa4,Question_rvB9mVE6Kbd8jAY4NwPx,0.5330392156862745
016226278e6a69e10aa4,Question_s6VmP1G4UbEQWRYHK9Fd,0.6770652173913043
016226278e6a69e10aa4,Question_tgOjrpZLw4RdVzQx85h6,0.4867987081654234
016226278e6a69e10aa4,Question_x2Fy7rZ3SwYl9jMQkpOD,0.6958904109589041
016226278e6a69e10aa4,Question_x2L7AqbMuTjCwPFy6vNr,0.4566220735785953
016226278e6a69e10aa4,Question_xqlJkmRaP0otZcX4fK3W,0.7912010008340284
01a691413dc5897db83f,Question_3MwAFlmNO8EKrpY5zjUd,0.4366601711429298
01a691413dc5897db83f,Question_3oPyUzDmQtcMfLpGZ0jW,0.3861474219317356
01a691413dc5897db83f,Question_4nHcauCQ0Y6Pm8DgKlLo,0.41320574162679424
01a691413dc5897db83f,Question_5fgqjSBwTPG7KUV3it6O,0.4783853311439519
01a691413dc5897db83f,Question_62XbhBvJ8NUSnApgDL94,0.43430959721282303
01a691413dc5897db83f,Question_6RQj2gF3OeK5AmDvThUV,0.29244094488188976
01a691413dc5897db83f,Question_7NJzCXUPcvQF4Mkfh9Wr,0.4489953523308765
01a691413dc5897db83f,Question_Az73sM0rHfWVKuc4X2kL,0.4385526315789474
01a691413dc5897db83f,Question_BW0ItEaymH3TkD6S15JF,0.41362044817927174
01a691413dc5897db83f,Question_EhVPdmlB31M8WKGqL0wc,0.5505882352941177
01a691413dc5897db83f,Question_Ej5mBw9rsOUKkFycGvz2,0.41468676122931436
01a691413dc5897db83f,Question_FNg8X9v5zcbB1tQrxHR3,0.5452824332712601
01a691413dc5897db83f,Question_Jr4Wz5jLqmN01KUwHa7g,0.4422641749300788
01a691413dc5897db83f,Question_Mh4CZIsrEfxkP1wXtOYV,0.43949271067915135
01a691413dc5897db83f,Question_NixCn84GdK2tySa5rB1V,0.37372859025032934
01a691413dc5897db83f,Question_Ou3f2Wt9BqExm5DpN7Zk,0.488421052631579
01a691413dc5897db83f,Question_QRm48lXxzdP7Tn1WgNOf,0.4755133819951338
01a691413dc5897db83f,Question_TmKaGvfNoXYq4FZ2JrBu,0.42365986717267545
01a691413dc5897db83f,Question_UXqN1F7G3Sbldz02vZne,0.6852798663324979
01a691413dc5897db83f,Question_VgKw8PjY1FR6cm2QI9XW,0.5263305322128852
01a691413dc5897db83f,Question_X3wF8QlTyi4mZkDp9Kae,0.626676279740447
01a691413dc5897db83f,Question_YWXHr4G6Cl7bEm9iF2kQ,0.41358310206598825
01a691413dc5897db83f,Question_ZTbD7mxr2OUp8Fz6iNjy,0.43070818070818073
01a691413dc5897db83f,Question_bumGRTJ0c8p4v5D6eHZa,0.5913689915174364
01a691413dc5897db83f,Question_fZrP3FJ4ebUogW9V7taS,0.4317592592592592
01a691413dc5897db83f,Question_h7pXNg80nJbw1C4kAPRm,0.4522588031437589
01a691413dc5897db83f,Question_hZ5wXofebmTlzKB1jNcP,0.3984541062801932
01a691413dc5897db83f,Question_lU2wvHSZq7m43xiVroBc,0.4516187050359712
01a691413dc5897db83f,Question_n2BTxIGw1Mc3Zo6RLdUe,0.6424369747899159
01a691413dc5897db83f,Question_oCjnFLbIs4Uxwek9rBpu,0.5204912280701754
01a691413dc5897db83f,Question_pVKXjZn0BkSwYcsa7C31,0.45663265306122447
01a691413dc5897db83f,Question_q7OpB2zCMmW9wS8uNt3H,0.519954128440367
01a691413dc5897db83f,Question_rvB9mVE6Kbd8jAY4NwPx,0.7694117647058824
01a691413dc5897db83f,Question_s6VmP1G4UbEQWRYHK9Fd,0.4911050724637681
01a691413dc5897db83f,Question_tgOjrpZLw4RdVzQx85h6,0.8063191288690732
01a691413dc5897db83f,Question_x2Fy7rZ3SwYl9jMQkpOD,0.480238747553816
01a691413dc5897db83f,Question_x2L7AqbMuTjCwPFy6vNr,0.45663322185061317
